CRN,SPEED_LIMIT,RDWY_COUNTY
2002221232,25.0,46
2002221232,25.0,46
2005177669,25.0,67
2005177669,25.0,67
2002218518,25.0,41
2002218518,25.0,41
2003038867,35.0,67
2003038867,35.0,67
2003022446,35.0,67
2003022446,35.0,67
2005111180,25.0,9
2003092591,55.0,67
2005163228,35.0,67
2005163228,,67
2003032937,,67
2003032937,,67
2002231623,25.0,6
2002231623,25.0,6
2003043543,,67
2003043543,,67
2003064059,40.0,23
2002231138,40.0,46
2006071795,,67
2006071795,,67
2002202791,25.0,46
2002202791,25.0,46
2005116350,35.0,67
2005116350,25.0,67
2003058271,,67
2003058271,,67
2003058271,,67
2003058271,,67
2003025552,25.0,67
2003025552,30.0,67
2002066687,40.0,67
2002220884,25.0,4
2002220884,35.0,4
2002227862,35.0,9
2002220504,35.0,41
2003035366,,67
2003002118,25.0,67
2003002118,35.0,67
2003010802,25.0,67
2003032983,35.0,39
2003038741,25.0,67
2003038741,25.0,67
2003025243,30.0,67
2003025243,30.0,67
2002061938,55.0,29
2003012210,35.0,9
2003021145,25.0,54
2003021145,35.0,54
2002056596,35.0,40
2003034971,35.0,67
2002222328,25.0,49
2002222328,25.0,49
2002238182,25.0,6
2002238182,25.0,6
2003002294,25.0,14
2003002294,25.0,14
2005112921,25.0,53
2005112921,25.0,53
2002212837,40.0,23
2002212837,25.0,23
2002212837,40.0,23
2002243374,25.0,23
2002243374,25.0,23
2002243374,15.0,23
2002230726,35.0,23
2003035024,35.0,10
2002232099,,23
2002232099,,23
2002232099,25.0,23
2002235473,40.0,9
2002235473,40.0,9
2002212974,35.0,39
2002212974,35.0,39
2002053810,35.0,2
2002053810,25.0,2
2002053810,25.0,2
2002053810,,2
2002212337,55.0,39
2002212337,55.0,39
2002235811,35.0,62
2002235811,40.0,62
2002235811,40.0,62
2002235811,35.0,62
2003027576,,2
2003027576,,2
2002245229,40.0,9
2002240649,25.0,23
2002240649,25.0,23
2002240649,35.0,23
2002240649,35.0,23
2006071774,40.0,25
2005122326,35.0,25
2005122326,35.0,25
2003017104,,14
2002223904,25.0,53
2002223904,25.0,53
2003025427,25.0,25
2002230335,,23
2003035273,,15
2003035273,40.0,15
2002215867,25.0,20
2002215867,25.0,20
2003034383,25.0,64
2003034383,25.0,64
2003019782,25.0,25
2002011869,35.0,66
2003039526,35.0,2
2003039526,25.0,2
2002221889,25.0,40
2003033924,25.0,25
2003033924,25.0,25
2005111015,25.0,25
2003057238,,64
2003057238,25.0,64
2003021110,35.0,67
2003021110,30.0,67
2003036957,25.0,2
2003036957,25.0,2
2002053710,,25
2002053710,45.0,25
2002223340,25.0,38
2002223340,25.0,38
2002240665,35.0,46
2002240665,35.0,46
2002240665,35.0,46
2002240665,35.0,46
2003057627,35.0,67
2003057627,25.0,67
2003021422,40.0,36
2003021422,50.0,36
2003021422,,36
2005117550,25.0,67
2005117550,25.0,67
2003033563,,67
2003033563,,67
2003034241,,67
2003034241,,67
2005117793,25.0,67
2005117793,25.0,67
2002066913,25.0,67
2002066913,40.0,67
2003071868,35.0,46
2002212275,45.0,36
2002212275,40.0,36
2002212275,40.0,36
2005122324,25.0,15
2005122324,25.0,15
2005114161,35.0,67
2005114161,25.0,67
2005177554,25.0,67
2005177554,35.0,67
2002215078,35.0,15
2003039173,50.0,54
2002202731,,66
2002202731,25.0,66
2002056585,35.0,40
2002056585,,40
2002219623,25.0,6
2002219623,35.0,6
2003006969,,67
2003006969,,67
2003006969,,67
2002064216,35.0,6
2003056543,25.0,1
2003056543,25.0,1
2003056543,25.0,1
2003046059,10.0,67
2003046059,10.0,67
2003033402,25.0,67
2003033402,35.0,67
2005122915,35.0,67
2005122915,35.0,67
2005122915,35.0,67
2003034688,,67
2003034688,,67
2002053972,35.0,67
2002053972,,67
2003030860,25.0,67
2002201930,20.0,36
2003033998,35.0,67
2008079204,30.0,37
2005165417,25.0,67
2005165417,30.0,67
2002225827,25.0,46
2002237236,35.0,37
2002237236,25.0,37
2003042243,,67
2002218165,15.0,23
2002218165,40.0,23
2006072046,,40
2006072046,35.0,40
2003025080,40.0,38
2002201577,25.0,38
2002201577,25.0,38
2003024842,25.0,67
2003024842,25.0,67
2003018309,45.0,25
2002066511,,67
2002066511,,67
2006068951,,67
2006068951,,67
2004091258,25.0,67
2004091258,25.0,67
2003043302,35.0,67
2003043302,35.0,67
2003068750,25.0,67
2003068750,25.0,67
2002054549,30.0,67
2002054549,25.0,67
2003035210,25.0,67
2003035210,35.0,67
2003023353,,67
2003023353,,67
2003056683,25.0,2
2003056683,25.0,2
2002204990,35.0,62
2002204990,25.0,62
2002227867,25.0,66
2002227867,25.0,66
2003070049,55.0,26
2003070049,55.0,26
2003070049,45.0,26
2002049572,25.0,22
2002049572,20.0,22
2003042173,40.0,67
2003042173,40.0,67
2003042173,30.0,67
2003042173,30.0,67
2003042173,30.0,67
2003042173,30.0,67
2003029643,25.0,67
2003029066,35.0,46
2003029066,35.0,46
2003029066,35.0,46
2003029066,35.0,46
2002226550,25.0,2
2002226550,25.0,2
2002222567,25.0,66
2003016441,,67
2003057723,25.0,67
2003057723,25.0,67
2003024733,25.0,67
2002201591,,6
2002201591,,6
2002219403,35.0,6
2006072039,25.0,64
2006072039,,64
2002236569,25.0,6
2002218137,35.0,39
2002218137,45.0,39
2002218137,45.0,39
2003028578,25.0,25
2003028578,25.0,25
2002212379,,2
2003025509,25.0,67
2003025509,25.0,67
2003035598,25.0,2
2003035598,25.0,2
2002216369,35.0,46
2002216369,45.0,46
2003073040,25.0,64
2003073040,,64
2003034655,25.0,67
2003011369,25.0,67
2003042250,25.0,67
2003042250,25.0,67
2002228949,45.0,1
2002215234,25.0,9
2003071875,,67
2003071875,,67
2002218505,25.0,66
2003013074,25.0,9
2003013074,45.0,9
2003013074,45.0,9
2005021326,25.0,67
2005021326,25.0,67
2002213151,25.0,64
2002213151,25.0,64
2002215645,35.0,35
2002221969,25.0,43
2002243689,25.0,46
2002243689,25.0,46
2002243689,25.0,46
2003033025,,30
2003033025,,30
2002223561,35.0,23
2002223561,15.0,23
2003047796,25.0,67
2003047796,25.0,67
2002066938,25.0,67
2002066938,,67
2002062285,35.0,49
2002062285,,49
2003021274,25.0,39
2003021274,25.0,39
2003044317,25.0,39
2003044317,25.0,39
2003019608,35.0,46
2003019608,35.0,46
2003025592,25.0,67
2003025592,25.0,67
2003064668,35.0,23
2003064668,35.0,23
2003064668,35.0,23
2003064668,35.0,23
2003012276,25.0,53
2002216317,25.0,4
2002216317,25.0,4
2002061085,50.0,36
2003040765,,3
2003040765,,3
2003017281,25.0,39
2003017281,25.0,39
2003045746,45.0,45
2002069339,25.0,36
2002061138,40.0,36
2002061138,25.0,36
2002225316,35.0,6
2003019311,55.0,6
2003021126,25.0,64
2003030501,25.0,2
2003030501,25.0,2
2002230433,25.0,6
2002230433,25.0,6
2002229058,25.0,6
2002229058,25.0,6
2003044336,25.0,39
2003044336,25.0,39
2002219004,25.0,63
2003034279,35.0,22
2003034279,35.0,22
2002243722,25.0,6
2002243722,25.0,6
2003056709,,67
2002050875,35.0,67
2003038776,,67
2003038776,,67
2003033434,,67
2003016924,,67
2002219682,25.0,46
2002206629,35.0,66
2002206629,25.0,66
2003033855,35.0,39
2003033855,35.0,39
2003000174,40.0,21
2003028681,25.0,7
2002220613,40.0,2
2002220613,40.0,2
2002220613,25.0,2
2003046103,25.0,67
2003046103,25.0,67
2003046758,25.0,67
2003046758,,67
2003050361,50.0,67
2003050361,35.0,67
2002218071,25.0,6
2003024206,35.0,15
2003024206,55.0,15
2003024206,,15
2002238817,35.0,40
2002238817,35.0,40
2002231526,35.0,41
2002231526,35.0,41
2003057561,,67
2003050169,25.0,67
2003050169,,67
2003035156,25.0,67
2003035156,25.0,67
2003050149,25.0,67
2003050149,,67
2002212603,55.0,2
2002212603,55.0,2
2005080364,25.0,67
2005080364,,67
2003034516,35.0,46
2002220502,,41
2002220502,,41
2003024879,25.0,67
2003030321,35.0,23
2003028070,25.0,67
2003028070,20.0,67
2003056503,45.0,23
2003056503,15.0,23
2005119669,,46
2005119669,,46
2005119757,25.0,1
2005119757,25.0,1
2003047759,25.0,64
2003047759,25.0,64
2002226058,25.0,6
2002226058,25.0,6
2003035494,25.0,67
2004044634,25.0,67
2004044634,25.0,67
2002222458,25.0,6
2002222458,25.0,6
2003041840,35.0,67
2003041840,35.0,67
2003028247,45.0,13
2002202971,25.0,23
2002231061,35.0,23
2002201797,35.0,19
2003068394,25.0,67
2003068394,25.0,67
2003044093,30.0,67
2002042210,35.0,40
2002042210,35.0,40
2002211687,35.0,6
2002202763,15.0,42
2002202763,35.0,42
2002235822,15.0,23
2002235822,35.0,23
2002234248,40.0,9
2002206499,25.0,66
2002206499,,66
2003020349,15.0,67
2003020349,25.0,67
2002226365,25.0,41
2002226365,25.0,41
2003043045,45.0,25
2002230326,15.0,23
2002230326,15.0,23
2002221007,35.0,39
2003016141,15.0,14
2003016141,15.0,14
2005164950,,14
2003027651,25.0,46
2005111710,35.0,28
2003039376,25.0,35
2005111313,35.0,39
2005111313,25.0,39
2006069542,,62
2006069542,,62
2002229984,25.0,23
2002245253,45.0,9
2002245253,45.0,9
2002245253,25.0,9
2002245253,25.0,9
2003014586,40.0,25
2003000574,,41
2003000574,,41
2002235047,45.0,9
2002201761,25.0,26
2002201761,25.0,26
2005164950,,14
2002051790,,48
2002051790,,48
2002062135,35.0,28
2002062135,35.0,28
2002244972,45.0,9
2002206165,25.0,6
2002206165,25.0,6
2003022664,20.0,64
2003022664,20.0,64
2002200405,25.0,46
2002200405,,46
2003012354,15.0,64
2003012354,15.0,64
2002034523,25.0,28
2002034523,,28
2003051936,55.0,10
2003051936,45.0,10
2002222736,15.0,23
2002222736,25.0,23
2002050411,35.0,2
2002050411,35.0,2
2002050411,35.0,2
2005112791,55.0,59
2005112791,55.0,59
2005112791,,59
2003025814,15.0,14
2003044061,35.0,22
2003044061,35.0,22
2003044061,35.0,22
2003024665,25.0,14
2003043499,25.0,67
2003043499,25.0,67
2002217221,25.0,35
2002216764,25.0,43
2003032974,,67
2003032974,,67
2003036732,25.0,36
2003036732,25.0,36
2003031027,25.0,25
2003031027,25.0,25
2003016938,25.0,67
2003016938,25.0,67
2003050176,15.0,67
2003050176,,67
2003050168,25.0,67
2003050168,25.0,67
2002066512,40.0,67
2003032880,,67
2005177629,25.0,67
2005177629,25.0,67
2003034685,,67
2003034685,,67
2002066453,25.0,36
2002066453,25.0,36
2002030562,25.0,40
2002030562,25.0,40
2005113951,25.0,46
2003056874,40.0,67
2003056874,25.0,67
2002238914,25.0,46
2002238914,45.0,46
2005187910,,67
2002226634,35.0,6
2002226634,35.0,6
2002220545,35.0,6
2002220545,25.0,6
2003000747,25.0,46
2003000747,25.0,46
2002058015,25.0,35
2003025621,,67
2003025621,,67
2003034324,15.0,67
2003034620,25.0,67
2003034620,25.0,67
2002229477,25.0,46
2002201545,25.0,6
2003010689,35.0,67
2003010689,,67
2003010689,,67
2003034642,35.0,67
2002024461,30.0,67
2002024461,25.0,67
2003028777,55.0,20
2003028777,45.0,20
2003046094,25.0,67
2003025659,25.0,35
2003025659,,35
2002228132,15.0,23
2002228132,15.0,23
2003034557,35.0,36
2003036933,25.0,46
2003036933,25.0,46
2003025352,25.0,2
2003025352,25.0,2
2005118159,25.0,2
2005118159,25.0,2
2003038814,25.0,67
2003034301,,67
2003034301,35.0,67
2002223734,25.0,6
2002223734,25.0,6
2002056048,40.0,46
2002056048,40.0,46
2002056048,40.0,46
2002221403,45.0,46
2002201492,35.0,46
2002201492,25.0,46
2002202480,35.0,66
2002225828,25.0,64
2003034612,25.0,14
2003034612,45.0,14
2003025021,25.0,36
2003025021,25.0,36
2003056500,,67
2003040655,35.0,67
2003040655,35.0,67
2003030851,,67
2003030851,25.0,67
2003006860,,67
2003006860,,67
2003024461,55.0,62
2003025551,25.0,67
2003025551,35.0,67
2003035262,,67
2003035262,,67
2002243951,25.0,46
2002243951,35.0,46
2002221169,15.0,66
2005169556,,67
2005169556,,67
2003030109,25.0,61
2003030109,25.0,61
2003047793,,67
2003047793,,67
2005118701,35.0,67
2005118701,,67
2003005088,,67
2003005088,,67
2005122645,30.0,67
2005122645,25.0,67
2005122645,25.0,67
2005122645,30.0,67
2005122645,20.0,67
2005122645,25.0,67
2005122645,20.0,67
2005122645,20.0,67
2003042802,25.0,67
2003042802,25.0,67
2003032977,25.0,67
2003032977,25.0,67
2002208750,35.0,9
2002236019,,66
2002221617,25.0,66
2003033614,35.0,67
2003033614,25.0,67
2003033614,35.0,67
2003006644,25.0,40
2003006644,35.0,40
2005120091,25.0,67
2005120091,25.0,67
2002050447,25.0,67
2002050447,30.0,67
2002217442,40.0,23
2003025720,25.0,35
2003023755,25.0,67
2003057657,35.0,67
2002209888,25.0,46
2002209888,35.0,46
2006068922,,46
2005111942,25.0,2
2005111942,25.0,2
2002228583,25.0,2
2002228583,25.0,2
2003019764,25.0,2
2003019764,25.0,2
2002231586,35.0,21
2002231586,25.0,21
2002220447,35.0,23
2002220447,35.0,23
2002230994,25.0,6
2003014846,35.0,18
2003014846,35.0,18
2002219124,35.0,20
2002201896,35.0,9
2003044279,35.0,39
2003044279,,39
2002212178,35.0,9
2005111214,25.0,2
2005111214,25.0,2
2008087472,,39
2008087472,,39
2003058041,25.0,32
2003058041,35.0,32
2005112125,35.0,23
2002218026,,35
2003036092,15.0,53
2003036092,15.0,53
2002215240,35.0,9
2002234375,25.0,2
2002234375,,2
2002229628,25.0,23
2005120906,25.0,15
2005120906,,15
2005120906,40.0,15
2002230994,25.0,6
2002219286,25.0,60
2002219286,25.0,60
2003023971,45.0,23
2003023971,45.0,23
2003023971,40.0,23
2003056655,35.0,67
2003056655,25.0,67
2005122886,,67
2005122886,,67
2005122886,,67
2005178105,45.0,43
2003035071,25.0,46
2003033856,25.0,39
2003033856,25.0,39
2005123511,,36
2005123511,35.0,36
2003033031,25.0,39
2003033031,25.0,39
2003014865,,14
2003014865,25.0,14
2003057664,25.0,67
2003057664,25.0,67
2005112125,35.0,23
2005112125,25.0,23
2002227237,35.0,4
2002227237,35.0,4
2002212184,40.0,9
2002212184,25.0,9
2002222480,25.0,48
2002222480,25.0,48
2003056446,,67
2002220222,25.0,2
2002220222,25.0,2
2002228509,35.0,9
2003017708,35.0,39
2003017708,25.0,39
2002217982,25.0,11
2002217982,35.0,11
2003031076,25.0,46
2003031076,25.0,46
2003016117,,9
2003016117,,9
2003041540,25.0,67
2003041540,25.0,67
2003025628,,67
2002218569,,48
2002218569,,48
2002216920,25.0,23
2002216920,25.0,23
2003050225,25.0,67
2003050225,,67
2005113202,35.0,67
2005113202,35.0,67
2002230546,25.0,6
2003041529,35.0,67
2003041529,35.0,67
2003033540,,67
2003033540,,67
2005118704,25.0,67
2005118704,35.0,67
2003071779,25.0,67
2003071779,25.0,67
2004006577,55.0,67
2004006577,,67
2002216663,25.0,44
2002216663,25.0,44
2003042201,25.0,67
2003042201,25.0,67
2003033793,25.0,67
2003033793,25.0,67
2003038684,25.0,67
2003038684,25.0,67
2003038839,15.0,67
2002229228,25.0,45
2002229228,25.0,45
2002227207,30.0,2
2002227207,25.0,2
2003016338,,26
2003025065,35.0,22
2003025065,35.0,22
2003016920,25.0,67
2003016920,25.0,67
2003019931,25.0,67
2003019931,25.0,67
2005126936,25.0,67
2005126936,25.0,67
2005126936,25.0,67
2005126936,30.0,67
2003035281,25.0,64
2003035281,25.0,64
2003043099,35.0,15
2003043099,35.0,15
2002236311,35.0,9
2002216594,15.0,66
2002216594,25.0,66
2003025989,25.0,67
2003025989,25.0,67
2006065092,25.0,36
2002231873,25.0,6
2002231873,,6
2002202746,25.0,46
2002202746,45.0,46
2002060471,25.0,46
2002060471,45.0,46
2002201312,35.0,48
2002201312,25.0,48
2002201312,25.0,48
2003022575,40.0,25
2003026046,25.0,67
2003026046,25.0,67
2003022511,,67
2003022511,,67
2003067704,35.0,67
2003067704,25.0,67
2003067704,25.0,67
2002220076,35.0,9
2003040559,35.0,67
2003040559,,67
2003023120,25.0,39
2003023120,,39
2002227272,,39
2002227272,,39
2003040273,25.0,67
2003053354,35.0,67
2005177540,,67
2005177540,,67
2003030852,,67
2003030852,,67
2002055193,50.0,40
2003030868,25.0,67
2003030868,35.0,67
2003030868,25.0,67
2003030868,25.0,67
2003015760,,67
2003015760,,67
2005113990,35.0,40
2002222486,,48
2002222486,,48
2002065480,25.0,21
2002065480,,21
2005176343,55.0,36
2002049587,25.0,21
2006071770,,44
2002209646,35.0,6
2002209646,35.0,6
2005122375,35.0,7
2005122375,,7
2003034143,,48
2003034143,,48
2003017563,25.0,9
2003017563,25.0,9
2002062147,25.0,21
2002062147,25.0,21
2003031673,25.0,40
2003031673,25.0,40
2002231098,15.0,23
2002231098,,23
2002238076,35.0,23
2005164683,,15
2005164683,45.0,15
2005164683,,15
2002229020,40.0,9
2002229020,25.0,9
2002060785,25.0,22
2003046194,45.0,36
2003001143,35.0,39
2003001143,45.0,39
2003008015,25.0,14
2002239182,25.0,23
2003068625,35.0,14
2002052597,25.0,25
2002052597,25.0,25
2003030682,30.0,64
2003030682,25.0,64
2003026143,25.0,2
2002210037,55.0,6
2002210037,25.0,6
2002217629,40.0,48
2003037901,55.0,25
2003037901,55.0,25
2003056784,,39
2003056784,,39
2002238171,25.0,28
2002238171,25.0,28
2005120471,15.0,14
2005120471,15.0,14
2002221671,15.0,26
2002221671,25.0,26
2002219652,25.0,23
2002219652,35.0,23
2002219652,35.0,23
2002217244,40.0,19
2002216392,55.0,26
2003071640,25.0,46
2003071640,25.0,6
2002223341,25.0,38
2002223341,25.0,38
2003034625,35.0,67
2003034625,,67
2002233520,35.0,23
2002233520,15.0,23
2003016034,25.0,25
2003016034,25.0,25
2005113532,25.0,25
2005113532,25.0,25
2002066890,25.0,2
2003055091,25.0,42
2003016785,45.0,46
2003016785,25.0,46
2003039990,25.0,64
2002223833,,15
2002223833,,15
2003024679,,25
2003024679,,25
2003035214,,67
2003035214,,67
2003046104,,67
2003046104,,67
2003022862,25.0,2
2003022862,25.0,2
2002216037,25.0,46
2002216037,45.0,46
2002230277,25.0,6
2002230277,25.0,6
2002229429,35.0,46
2002229429,35.0,46
2002229429,35.0,46
2002229429,35.0,46
2003025277,35.0,67
2003025277,25.0,67
2003025277,25.0,67
2005080341,25.0,67
2005080341,25.0,67
2003060715,25.0,67
2003060715,25.0,67
2003035159,,67
2003035159,,67
2003038736,25.0,67
2003038736,25.0,67
2003038765,,67
2003038765,,67
2003023340,25.0,67
2002055254,25.0,35
2003038698,30.0,67
2003068801,30.0,67
2003068801,25.0,67
2003068801,25.0,67
2003068801,35.0,67
2003068801,30.0,67
2003068801,30.0,67
2003068801,30.0,67
2003025225,25.0,67
2003025225,25.0,67
2004006740,25.0,67
2004006740,25.0,67
2005163113,,67
2005163113,,67
2003010844,25.0,67
2004005521,,67
2004005521,,67
2005112190,25.0,67
2005112190,25.0,67
2003056934,25.0,67
2002228292,25.0,2
2002228292,25.0,2
2003042871,25.0,67
2003042871,25.0,67
2003028643,25.0,67
2003028643,25.0,67
2003061929,,67
2003061929,,67
2002220014,25.0,46
2002245076,,40
2003035331,,67
2003035331,,67
2003045025,35.0,15
2003045025,45.0,15
2003045025,,15
2002229457,25.0,66
2002229457,25.0,66
2003040923,25.0,2
2003040923,25.0,2
2003030262,,67
2003030262,,67
2002220125,35.0,19
2002220125,35.0,19
2002050772,25.0,22
2002050772,25.0,22
2002215042,35.0,15
2003043750,55.0,26
2005165826,,2
2005165826,25.0,2
2003035132,25.0,67
2003030409,35.0,40
2003030409,35.0,40
2002208150,35.0,46
2002208150,35.0,46
2003047542,,22
2002219427,25.0,66
2002228227,40.0,46
2002228406,25.0,38
2002228406,25.0,38
2002228406,25.0,38
2002212377,25.0,46
2002212377,25.0,46
2003010929,,35
2003010929,,35
2002056785,25.0,2
2002056785,25.0,2
2002244666,45.0,15
2002213102,25.0,6
2002213102,30.0,6
2002220256,,66
2002220256,25.0,66
2002221159,25.0,66
2002221159,25.0,66
2002219200,25.0,66
2003038729,,67
2003038729,,67
2002226079,25.0,9
2002226079,,9
2003015161,35.0,46
2002221698,25.0,66
2002221698,25.0,66
2003041067,25.0,36
2003041067,25.0,36
2003024835,25.0,67
2002218784,25.0,66
2002218784,,66
2002218784,,66
2003034647,25.0,67
2003056725,25.0,67
2003056725,25.0,67
2005118731,35.0,67
2005118731,35.0,67
2005118731,35.0,67
2005118731,35.0,67
2003024761,30.0,67
2003024761,35.0,67
2005117511,25.0,61
2005117511,35.0,61
2002218882,25.0,60
2003033742,25.0,67
2002063124,35.0,67
2003038840,25.0,67
2003038840,25.0,67
2002061510,35.0,67
2006087127,25.0,6
2003058325,25.0,2
2003058325,25.0,2
2002232520,25.0,46
2002209158,45.0,9
2002209158,,9
2002214884,10.0,6
2003047528,,39
2003047528,35.0,39
2003024682,25.0,25
2003024682,25.0,25
2005112755,,67
2005112755,35.0,67
2005122695,25.0,67
2005122695,25.0,67
2005111603,25.0,67
2005111603,35.0,67
2003000253,25.0,67
2003025609,25.0,67
2003025609,25.0,67
2003023317,40.0,9
2003070405,25.0,67
2003070405,,67
2002227590,25.0,9
2002227590,40.0,9
2002227590,25.0,9
2002227590,40.0,9
2002221156,25.0,66
2002221156,25.0,66
2003023332,,67
2003023332,,67
2003022799,25.0,34
2003022799,25.0,35
2002229731,25.0,21
2002227323,,38
2002227323,25.0,38
2003021135,25.0,46
2003021135,25.0,46
2003044337,30.0,39
2003006128,15.0,23
2003006128,35.0,23
2002218687,40.0,9
2002057934,,48
2002057934,,48
2003047926,15.0,67
2003047926,,67
2002069960,40.0,67
2003019627,25.0,35
2005172767,25.0,22
2005172767,25.0,22
2002226950,25.0,11
2002209004,25.0,48
2002226476,55.0,66
2002226684,25.0,4
2002221987,45.0,9
2003061946,,67
2003061946,,67
2002208455,35.0,46
2002208455,45.0,46
2002219098,25.0,35
2002226840,25.0,62
2002226840,25.0,62
2002063386,25.0,35
2002063386,,35
2005111205,25.0,7
2005111205,30.0,7
2003021272,,39
2003021272,35.0,39
2003021272,,39
2005163603,25.0,46
2005163603,35.0,46
2003046209,,46
2003046209,,46
2002226254,,46
2003030853,35.0,67
2003030853,35.0,67
2003030853,35.0,67
2003030853,35.0,67
2003030853,35.0,67
2003030853,35.0,67
2003038804,35.0,67
2002218853,25.0,11
2002218853,55.0,11
2005112608,,15
2005112608,45.0,15
2003063989,35.0,39
2003063989,,39
2005163635,,64
2005163635,25.0,64
2006067342,25.0,36
2006067342,25.0,36
2005114491,,67
2003040617,20.0,67
2003040617,20.0,67
2003047927,35.0,67
2003047927,35.0,67
2005191156,35.0,67
2005191156,,67
2002202486,35.0,2
2002202486,25.0,2
2003021767,25.0,7
2002043007,,48
2002043007,30.0,48
2002202563,25.0,45
2002202563,25.0,45
2002053511,25.0,39
2002225249,35.0,41
2003034662,,67
2003034662,,67
2003042240,25.0,67
2003001910,25.0,67
2003001910,25.0,67
2003025482,,67
2003025482,25.0,67
2005118686,30.0,67
2005118686,35.0,67
2002057313,25.0,36
2003061532,25.0,67
2002217660,25.0,60
2002217660,25.0,60
2002217660,25.0,60
2003027656,25.0,40
2003027656,35.0,40
2002223957,25.0,23
2002049376,35.0,21
2002049376,35.0,21
2002216061,,2
2002236688,55.0,6
2002236688,40.0,6
2002231011,25.0,6
2003050242,15.0,67
2003050242,,67
2003033002,25.0,39
2002217988,,48
2004091707,25.0,67
2004091707,25.0,67
2003016895,45.0,67
2003016895,45.0,67
2005112134,25.0,67
2005112134,25.0,67
2003033783,25.0,67
2003033783,25.0,67
2003028147,25.0,67
2003028147,25.0,67
2002231768,,41
2003019533,25.0,46
2003019533,25.0,46
2002200675,35.0,9
2002221125,25.0,6
2002221125,25.0,6
2003071777,25.0,67
2003071777,25.0,67
2005121094,25.0,67
2005121094,25.0,67
2005118686,35.0,67
2003050610,,46
