CRN,GRADE,IMPACT_POINT,RDWY_ALIGNMENT,UNIT_NUM,VEH_MOVEMENT,VEH_POSITION,VEH_ROLE,VEH_TYPE,PC_HDLGHT_IND,PC_HLMT_IND,PC_REAR_RFLTR_IND
2002063465,1.0,3.0,1.0,2,1.0,98.0,2,20.0,U,U,U
2002052207,1.0,12.0,1.0,2,1.0,11.0,2,20.0,U,U,U
2005118829,1.0,3.0,1.0,2,1.0,6.0,2,20.0,U,U,U
2003024754,1.0,3.0,1.0,2,1.0,10.0,2,20.0,U,U,U
2003034402,1.0,9.0,1.0,2,1.0,98.0,3,20.0,U,U,U
2003034402,1.0,9.0,1.0,3,1.0,98.0,2,20.0,U,U,U
2003041842,9.0,99.0,9.0,7,99.0,99.0,2,20.0,U,U,U
2003024734,9.0,99.0,9.0,2,99.0,99.0,2,20.0,U,U,U
2005126895,1.0,12.0,1.0,1,1.0,6.0,2,20.0,U,U,U
2003034231,1.0,12.0,1.0,2,1.0,6.0,2,20.0,U,U,U
2005110017,1.0,12.0,1.0,2,1.0,7.0,1,20.0,U,N,U
2003069042,1.0,2.0,1.0,2,8.0,7.0,2,20.0,U,U,U
2003024755,9.0,99.0,9.0,2,99.0,99.0,2,20.0,U,U,U
2006056724,9.0,99.0,9.0,2,99.0,99.0,2,20.0,U,U,U
2003057679,1.0,99.0,1.0,2,1.0,0.0,2,20.0,U,U,U
2005114211,1.0,12.0,1.0,1,1.0,1.0,1,20.0,N,N,N
2003050214,1.0,6.0,1.0,2,1.0,99.0,2,20.0,U,U,U
2005122908,1.0,99.0,1.0,2,98.0,98.0,2,20.0,U,U,U
2003039119,3.0,12.0,2.0,1,12.0,8.0,1,20.0,U,U,U
2002216087,9.0,9.0,9.0,1,99.0,0.0,1,20.0,U,U,U
2003016992,9.0,99.0,9.0,2,99.0,99.0,2,20.0,U,U,U
2003019870,1.0,9.0,1.0,2,1.0,99.0,2,20.0,U,U,U
2003056490,1.0,12.0,1.0,1,1.0,6.0,1,20.0,U,U,U
2003034304,1.0,9.0,1.0,2,1.0,9.0,2,20.0,U,U,U
2003061123,1.0,99.0,1.0,2,1.0,99.0,2,20.0,U,U,U
2005171618,1.0,7.0,1.0,2,1.0,13.0,2,20.0,U,U,U
2005122681,1.0,3.0,1.0,1,1.0,5.0,2,20.0,U,U,U
2002230505,9.0,6.0,9.0,2,99.0,9.0,2,20.0,U,U,U
2003043601,9.0,99.0,9.0,2,99.0,99.0,1,20.0,U,U,U
2005165465,1.0,12.0,1.0,2,1.0,1.0,2,20.0,U,U,U
2003035401,1.0,12.0,1.0,2,1.0,12.0,1,20.0,U,U,U
2002230764,9.0,99.0,1.0,1,1.0,1.0,2,20.0,U,U,U
2003023352,1.0,12.0,1.0,1,4.0,11.0,2,21.0,U,U,U
2005123586,3.0,9.0,1.0,2,1.0,1.0,1,20.0,U,U,U
2003033095,9.0,99.0,9.0,1,99.0,99.0,1,20.0,U,U,U
2003030871,9.0,99.0,9.0,2,99.0,99.0,2,20.0,U,U,U
2002241308,9.0,11.0,9.0,1,10.0,1.0,2,20.0,U,U,U
2003026992,1.0,8.0,1.0,1,1.0,6.0,2,20.0,U,U,U
2002230553,9.0,11.0,1.0,1,1.0,1.0,1,20.0,U,U,U
2002057212,3.0,9.0,1.0,1,12.0,1.0,2,21.0,U,Y,U
2005117154,3.0,6.0,1.0,1,1.0,7.0,2,20.0,U,N,U
2003044342,1.0,8.0,1.0,2,1.0,1.0,2,20.0,U,U,U
2003033464,1.0,2.0,1.0,1,1.0,1.0,1,20.0,U,U,U
2003043490,3.0,12.0,1.0,1,1.0,3.0,1,20.0,U,Y,U
2003022692,1.0,12.0,2.0,1,98.0,11.0,1,20.0,U,U,U
2003021229,3.0,12.0,1.0,1,1.0,7.0,1,20.0,U,U,U
2003030870,1.0,12.0,1.0,1,1.0,6.0,1,20.0,U,U,U
2002230499,9.0,7.0,1.0,2,1.0,1.0,2,20.0,U,U,U
2003036861,1.0,9.0,1.0,1,1.0,0.0,2,20.0,U,U,U
2003037013,1.0,5.0,1.0,2,3.0,1.0,2,20.0,U,Y,U
2002223568,9.0,6.0,1.0,2,1.0,1.0,2,20.0,U,U,U
2002218972,9.0,1.0,9.0,1,99.0,9.0,1,20.0,U,U,U
2003056836,1.0,99.0,1.0,1,1.0,99.0,1,20.0,U,U,U
2006085030,9.0,99.0,1.0,2,1.0,1.0,1,20.0,U,U,U
2003038269,1.0,3.0,1.0,1,15.0,12.0,1,20.0,U,U,U
2003000034,1.0,6.0,1.0,2,1.0,9.0,2,20.0,U,U,U
2003000034,1.0,7.0,1.0,3,1.0,9.0,2,20.0,U,U,U
2003034686,4.0,99.0,1.0,2,98.0,13.0,2,20.0,U,U,U
2003011575,1.0,99.0,1.0,1,1.0,0.0,1,20.0,U,U,U
2005100938,9.0,3.0,1.0,2,1.0,99.0,2,20.0,U,U,U
2003004858,1.0,9.0,1.0,2,98.0,9.0,2,20.0,U,U,U
2003021451,2.0,12.0,1.0,2,12.0,7.0,2,20.0,U,U,U
2002205325,9.0,12.0,1.0,2,1.0,8.0,1,20.0,U,U,U
2002065597,1.0,10.0,1.0,1,99.0,9.0,1,20.0,U,U,U
2002219816,9.0,12.0,1.0,1,1.0,1.0,1,20.0,U,U,U
2003017510,3.0,12.0,1.0,1,1.0,7.0,1,20.0,U,U,U
2002221097,9.0,9.0,1.0,2,1.0,7.0,2,20.0,U,U,U
2002218464,9.0,6.0,9.0,1,3.0,1.0,3,20.0,U,U,U
2002218464,9.0,99.0,9.0,3,3.0,1.0,2,20.0,U,U,U
2002208659,9.0,2.0,9.0,2,12.0,0.0,2,20.0,U,U,U
2002052620,1.0,7.0,1.0,2,1.0,11.0,2,20.0,U,Y,U
2002226916,9.0,9.0,1.0,2,1.0,1.0,3,20.0,U,U,U
2002216342,9.0,99.0,1.0,2,1.0,7.0,1,20.0,U,U,U
2002216342,9.0,99.0,1.0,3,1.0,7.0,1,20.0,U,U,U
2002209910,9.0,3.0,1.0,1,1.0,1.0,2,20.0,U,U,U
2002049722,2.0,10.0,1.0,1,2.0,1.0,3,20.0,U,Y,U
2003041033,1.0,12.0,1.0,2,1.0,11.0,1,20.0,U,U,U
2002213664,9.0,12.0,9.0,2,99.0,9.0,1,20.0,U,U,U
2002217194,9.0,12.0,9.0,1,12.0,1.0,1,20.0,U,U,U
2003017796,1.0,12.0,1.0,2,98.0,0.0,1,20.0,U,U,U
2002227507,9.0,12.0,9.0,1,99.0,8.0,2,20.0,U,U,U
2002055601,1.0,99.0,1.0,2,1.0,0.0,2,20.0,U,Y,U
2002056410,1.0,9.0,1.0,1,1.0,98.0,2,20.0,U,U,U
2003042440,1.0,9.0,1.0,1,12.0,98.0,2,20.0,U,U,U
2002216850,9.0,12.0,9.0,1,12.0,1.0,1,20.0,U,U,U
2002243886,9.0,9.0,1.0,2,1.0,1.0,2,20.0,U,U,U
2002221461,9.0,11.0,9.0,1,12.0,1.0,2,20.0,U,U,U
2002220103,9.0,7.0,1.0,2,1.0,1.0,2,20.0,U,U,U
2002212333,9.0,12.0,1.0,1,1.0,9.0,1,20.0,U,U,U
2003016754,1.0,9.0,1.0,1,1.0,0.0,2,20.0,U,Y,U
2002216093,9.0,3.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2002219823,9.0,9.0,1.0,2,1.0,8.0,2.0,20.0,U,U,U
2002061841,3.0,8.0,1.0,1,1.0,1.0,3.0,20.0,U,U,U
2002211750,9.0,12.0,9.0,1,12.0,1.0,1.0,20.0,U,U,U
2005163954,3.0,11.0,1.0,1,15.0,1.0,1.0,20.0,U,U,U
2005125052,1.0,11.0,1.0,2,1.0,11.0,2.0,20.0,U,N,U
2003045297,1.0,9.0,1.0,2,10.0,9.0,2.0,20.0,U,U,U
2002234771,9.0,99.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2005178132,1.0,12.0,1.0,1,1.0,98.0,1.0,20.0,U,U,U
2002216675,9.0,99.0,9.0,2,99.0,1.0,1.0,20.0,U,U,U
2002209840,9.0,99.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2002066378,1.0,6.0,1.0,2,1.0,98.0,1.0,20.0,U,U,U
2002238999,9.0,9.0,1.0,1,1.0,1.0,2.0,20.0,U,U,U
2002222718,9.0,12.0,1.0,2,1.0,1.0,1.0,20.0,U,U,U
2002202771,9.0,12.0,1.0,1,1.0,1.0,1.0,20.0,U,U,U
2003032471,3.0,5.0,1.0,1,15.0,7.0,1.0,20.0,U,U,U
2002234314,9.0,12.0,1.0,1,1.0,1.0,1.0,20.0,U,U,U
2003045191,1.0,9.0,1.0,1,98.0,1.0,2.0,20.0,U,U,U
2002223856,9.0,5.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2002236537,9.0,12.0,1.0,1,1.0,1.0,1.0,20.0,U,U,U
2003071746,1.0,13.0,1.0,1,10.0,1.0,1.0,20.0,U,U,U
2002220518,9.0,3.0,9.0,1,99.0,9.0,2.0,20.0,U,U,U
2002238819,9.0,3.0,1.0,1,1.0,1.0,2.0,20.0,U,U,U
2002218957,9.0,99.0,9.0,1,12.0,1.0,2.0,20.0,U,U,U
2003016036,1.0,5.0,1.0,1,1.0,1.0,2.0,20.0,U,U,U
2003020434,1.0,3.0,1.0,1,1.0,7.0,2.0,20.0,U,U,U
2002222224,9.0,99.0,1.0,1,1.0,9.0,1.0,20.0,U,U,U
2003031497,3.0,12.0,1.0,1,1.0,99.0,1.0,20.0,U,U,U
2003019366,3.0,12.0,1.0,2,99.0,9.0,1.0,20.0,U,U,U
2003000148,1.0,9.0,1.0,2,1.0,9.0,2.0,20.0,U,U,U
2005178110,1.0,0.0,1.0,2,1.0,11.0,2.0,20.0,U,U,U
2002212935,9.0,12.0,1.0,1,1.0,1.0,1.0,20.0,U,U,U
2002227326,9.0,99.0,9.0,2,99.0,8.0,2.0,20.0,U,U,U
2002066853,1.0,10.0,1.0,1,1.0,98.0,1.0,20.0,U,U,U
2002227227,9.0,1.0,9.0,2,12.0,1.0,1.0,20.0,U,U,U
2002210261,9.0,12.0,1.0,1,1.0,1.0,1.0,20.0,U,U,U
2003035736,2.0,10.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2002221228,9.0,12.0,9.0,1,98.0,98.0,1.0,20.0,U,U,U
2002215734,9.0,6.0,9.0,2,12.0,1.0,2.0,20.0,U,U,U
2002229922,9.0,12.0,1.0,1,1.0,1.0,2.0,20.0,U,U,U
2003033355,1.0,6.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2002235153,9.0,9.0,1.0,1,1.0,1.0,2.0,20.0,U,U,U
2003045767,1.0,2.0,2.0,2,98.0,1.0,2.0,20.0,U,U,U
2003036695,2.0,9.0,1.0,1,10.0,7.0,2.0,20.0,U,U,U
2005163896,3.0,9.0,1.0,2,1.0,11.0,2.0,20.0,U,U,U
2002068433,1.0,9.0,1.0,2,12.0,98.0,2.0,20.0,U,U,U
2003041574,1.0,11.0,1.0,2,2.0,98.0,2.0,20.0,U,Y,U
2003011327,1.0,99.0,9.0,2,99.0,7.0,2.0,20.0,U,U,U
2002228507,9.0,99.0,1.0,2,1.0,7.0,2.0,20.0,U,U,U
2003007704,1.0,3.0,1.0,2,1.0,98.0,2.0,20.0,U,U,U
2002055889,3.0,11.0,1.0,1,1.0,1.0,1.0,20.0,U,U,U
2006071973,9.0,99.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2002052861,1.0,99.0,1.0,1,98.0,98.0,2.0,20.0,U,Y,U
2003019083,1.0,12.0,1.0,2,1.0,1.0,1.0,20.0,U,Y,U
2002056567,1.0,9.0,1.0,2,1.0,7.0,2.0,20.0,U,Y,U
2002201762,9.0,12.0,1.0,1,1.0,1.0,1.0,21.0,U,U,U
2002217890,9.0,12.0,9.0,1,99.0,1.0,2.0,20.0,U,U,U
2003030494,1.0,12.0,1.0,2,1.0,0.0,2.0,20.0,U,U,U
2002043896,1.0,9.0,1.0,2,1.0,98.0,2.0,20.0,U,U,U
2002043896,1.0,12.0,1.0,3,1.0,98.0,2.0,20.0,U,U,U
2002226160,9.0,1.0,1.0,2,1.0,7.0,2.0,20.0,U,U,U
2003025354,3.0,12.0,1.0,2,1.0,9.0,1.0,20.0,U,Y,U
2003030635,3.0,1.0,1.0,1,1.0,1.0,2.0,20.0,U,Y,U
2002061985,5.0,99.0,1.0,1,4.0,11.0,1.0,20.0,U,Y,U
2002211775,9.0,12.0,1.0,2,1.0,1.0,1.0,20.0,U,U,U
2005110846,9.0,99.0,1.0,1,1.0,6.0,2.0,20.0,N,U,U
2002202453,9.0,12.0,1.0,1,1.0,1.0,1.0,20.0,U,U,U
2005075807,1.0,4.0,1.0,1,12.0,1.0,1.0,20.0,U,U,U
2002212004,9.0,12.0,1.0,1,1.0,1.0,1.0,20.0,U,U,U
2002061389,1.0,12.0,1.0,1,1.0,98.0,1.0,20.0,U,U,U
2003022939,1.0,11.0,1.0,2,1.0,98.0,2.0,20.0,U,U,U
2003042195,9.0,99.0,9.0,2,99.0,99.0,2.0,20.0,,,
2002230323,9.0,9.0,1.0,2,1.0,7.0,2.0,20.0,U,U,U
2002244833,9.0,12.0,9.0,2,12.0,1.0,2.0,20.0,U,U,U
2003074481,1.0,3.0,1.0,1,1.0,1.0,2.0,21.0,U,U,U
2002230471,9.0,5.0,1.0,2,1.0,7.0,2.0,20.0,U,U,U
2003022931,1.0,10.0,9.0,1,98.0,0.0,1.0,20.0,U,U,U
2003035742,1.0,9.0,1.0,2,98.0,99.0,2.0,20.0,U,U,U
2003024928,1.0,3.0,1.0,2,1.0,6.0,2.0,20.0,U,U,U
2003033787,1.0,2.0,1.0,2,1.0,2.0,2.0,20.0,U,U,U
2003040274,1.0,99.0,1.0,2,1.0,9.0,2.0,20.0,U,U,U
2003056863,1.0,9.0,1.0,2,1.0,12.0,2.0,20.0,U,U,U
2005180343,1.0,2.0,1.0,2,1.0,98.0,1.0,20.0,U,U,U
2003030276,1.0,1.0,1.0,2,1.0,6.0,2.0,20.0,U,U,U
2003057729,1.0,12.0,1.0,1,10.0,0.0,1.0,20.0,U,U,U
2002053885,3.0,6.0,1.0,2,3.0,9.0,2.0,20.0,U,U,U
2003038683,1.0,12.0,1.0,1,1.0,11.0,1.0,20.0,U,U,U
2003034972,1.0,1.0,1.0,2,1.0,98.0,2.0,20.0,U,U,U
2002070865,1.0,9.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2003011399,1.0,9.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2003019847,9.0,99.0,9.0,2,99.0,99.0,2.0,20.0,U,U,U
2003040973,3.0,12.0,1.0,1,1.0,7.0,1.0,20.0,U,U,U
2003047675,1.0,12.0,1.0,2,1.0,11.0,2.0,20.0,U,Y,U
2002229871,9.0,11.0,9.0,1,12.0,1.0,2.0,20.0,U,U,U
2003028445,1.0,3.0,1.0,2,13.0,0.0,2.0,20.0,U,U,U
2003066145,9.0,99.0,9.0,2,99.0,99.0,2.0,20.0,U,U,U
2003047615,1.0,6.0,1.0,2,1.0,11.0,2.0,20.0,U,U,U
2003047689,1.0,12.0,1.0,2,1.0,98.0,1.0,20.0,U,U,U
2002229554,9.0,12.0,9.0,2,99.0,9.0,1.0,20.0,U,U,U
2003073881,9.0,99.0,9.0,2,99.0,99.0,2.0,20.0,U,U,U
2003026075,1.0,12.0,2.0,1,98.0,0.0,1.0,20.0,U,U,U
2002205178,9.0,12.0,1.0,1,1.0,7.0,2.0,20.0,U,U,U
2003057638,9.0,99.0,1.0,2,1.0,99.0,2.0,20.0,U,U,U
2002050660,3.0,12.0,1.0,1,1.0,2.0,1.0,20.0,U,U,U
2003025500,1.0,3.0,1.0,2,98.0,8.0,1.0,20.0,U,U,U
2005171277,1.0,9.0,1.0,2,1.0,6.0,2.0,20.0,U,U,U
2003040247,1.0,12.0,1.0,2,1.0,13.0,2.0,20.0,U,U,U
2003022508,1.0,9.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2005109985,1.0,12.0,1.0,1,1.0,98.0,1.0,20.0,U,U,U
2003035129,1.0,99.0,1.0,2,1.0,0.0,2.0,20.0,U,U,U
2003016418,1.0,11.0,2.0,1,10.0,0.0,2.0,20.0,U,U,U
2003035179,1.0,12.0,1.0,2,1.0,1.0,1.0,20.0,U,U,U
2005127150,1.0,6.0,1.0,3,1.0,1.0,2.0,20.0,U,U,U
2005112197,1.0,7.0,1.0,2,1.0,6.0,2.0,20.0,U,U,U
2003016397,1.0,3.0,1.0,2,98.0,99.0,2.0,20.0,U,U,U
2002050991,9.0,99.0,1.0,2,1.0,7.0,2.0,20.0,U,U,U
2002066588,1.0,1.0,1.0,2,1.0,0.0,2.0,20.0,U,U,U
2003009725,1.0,99.0,1.0,2,15.0,1.0,2.0,20.0,U,U,U
2002222544,9.0,9.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2003035500,3.0,4.0,1.0,1,1.0,0.0,2.0,20.0,U,U,U
2003032889,9.0,99.0,9.0,2,99.0,99.0,2.0,20.0,U,U,U
2002203283,9.0,6.0,9.0,2,7.0,1.0,1.0,20.0,U,U,U
2003073757,1.0,9.0,1.0,2,98.0,0.0,2.0,20.0,U,U,U
2002068752,1.0,5.0,1.0,2,1.0,11.0,2.0,20.0,U,U,U
2003069087,3.0,10.0,1.0,1,4.0,1.0,3.0,20.0,U,U,U
2003044080,1.0,12.0,1.0,1,1.0,98.0,1.0,20.0,U,U,U
2005112296,1.0,11.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2006072203,9.0,99.0,1.0,1,1.0,1.0,2.0,20.0,U,U,U
2003058215,9.0,99.0,1.0,1,1.0,99.0,1.0,20.0,U,U,U
2003016450,1.0,3.0,1.0,1,1.0,0.0,1.0,20.0,U,U,U
2003035191,1.0,99.0,1.0,2,1.0,99.0,2.0,20.0,U,Y,U
2005116381,1.0,9.0,1.0,2,8.0,9.0,2.0,20.0,U,U,U
2003038723,1.0,10.0,1.0,1,1.0,13.0,1.0,20.0,U,U,U
2003033491,1.0,1.0,1.0,1,98.0,2.0,2.0,20.0,U,U,U
2005164963,1.0,10.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2003047740,1.0,10.0,1.0,2,1.0,98.0,2.0,20.0,U,U,U
2003027595,1.0,12.0,1.0,2,1.0,13.0,2.0,20.0,U,N,U
2003028140,9.0,2.0,1.0,2,12.0,0.0,2.0,20.0,U,U,U
2003047287,1.0,12.0,1.0,2,1.0,1.0,3.0,20.0,U,U,U
2002239580,9.0,6.0,1.0,1,1.0,1.0,2.0,21.0,U,U,U
2005122977,1.0,10.0,1.0,2,1.0,98.0,1.0,20.0,U,Y,U
2003024589,2.0,6.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2002231956,9.0,12.0,9.0,1,99.0,0.0,1.0,20.0,U,U,U
2003021235,1.0,12.0,1.0,1,1.0,2.0,2.0,21.0,U,U,U
2003024886,9.0,99.0,9.0,2,99.0,99.0,2.0,20.0,N,N,N
2002222930,9.0,2.0,9.0,2,99.0,9.0,2.0,20.0,U,U,U
2003022699,5.0,12.0,1.0,1,15.0,7.0,1.0,20.0,N,Y,U
2005116549,1.0,9.0,1.0,1,1.0,6.0,1.0,20.0,U,U,U
2002230506,9.0,12.0,9.0,1,99.0,8.0,1.0,20.0,U,U,U
2003020291,1.0,12.0,1.0,1,1.0,3.0,1.0,20.0,U,U,U
2003057576,1.0,7.0,1.0,1,1.0,98.0,1.0,20.0,U,U,U
2003070555,1.0,99.0,1.0,2,1.0,99.0,2.0,20.0,U,U,U
2002227802,9.0,3.0,1.0,1,1.0,1.0,2.0,20.0,U,U,U
2003068860,1.0,99.0,1.0,1,1.0,12.0,1.0,20.0,U,U,U
2002225180,9.0,3.0,1.0,1,1.0,1.0,2.0,20.0,U,U,U
2002209821,9.0,11.0,9.0,1,99.0,7.0,2.0,20.0,U,U,U
2002207125,9.0,12.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2003022919,9.0,99.0,1.0,2,9.0,99.0,2.0,20.0,U,U,U
2003069001,1.0,12.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2003046814,1.0,99.0,1.0,1,1.0,99.0,1.0,20.0,U,U,U
2003005199,1.0,12.0,1.0,2,1.0,6.0,1.0,20.0,U,U,U
2003011988,9.0,99.0,2.0,2,99.0,99.0,2.0,20.0,N,U,U
2002226419,9.0,7.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2002058376,1.0,12.0,1.0,1,1.0,98.0,1.0,20.0,U,U,U
2002221635,9.0,11.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2002218799,9.0,99.0,9.0,2,12.0,1.0,2.0,20.0,U,U,U
2002228309,9.0,99.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2002215884,9.0,10.0,9.0,2,99.0,9.0,1.0,20.0,U,U,U
2003057651,1.0,11.0,1.0,2,1.0,98.0,2.0,20.0,U,U,U
2002226914,9.0,1.0,9.0,1,98.0,1.0,1.0,20.0,U,U,U
2003065975,1.0,11.0,1.0,1,1.0,9.0,1.0,20.0,U,U,U
2002202219,9.0,12.0,1.0,1,1.0,1.0,1.0,20.0,U,U,U
2003008400,3.0,99.0,1.0,2,1.0,99.0,2.0,20.0,U,Y,U
2002219865,9.0,12.0,1.0,1,1.0,1.0,1.0,20.0,U,U,U
2002216566,9.0,12.0,1.0,2,1.0,1.0,1.0,20.0,U,U,U
2003057703,1.0,12.0,1.0,2,1.0,98.0,1.0,20.0,U,U,U
2002231197,9.0,12.0,9.0,1,10.0,1.0,2.0,20.0,U,U,U
2003035698,1.0,12.0,2.0,1,11.0,98.0,1.0,20.0,U,U,U
2002215405,9.0,12.0,1.0,2,1.0,1.0,1.0,20.0,U,U,U
2003033709,3.0,3.0,1.0,2,3.0,1.0,2.0,20.0,U,Y,U
2002222657,9.0,99.0,1.0,2,1.0,9.0,1.0,20.0,U,U,U
2002201989,9.0,99.0,1.0,1,1.0,8.0,2.0,20.0,U,U,U
2003071748,1.0,12.0,1.0,1,1.0,1.0,1.0,20.0,U,U,U
2003066103,1.0,12.0,1.0,1,1.0,98.0,1.0,20.0,U,U,U
2002231494,9.0,9.0,1.0,1,1.0,1.0,2.0,20.0,U,U,U
2003065093,1.0,1.0,1.0,1,15.0,1.0,2.0,20.0,U,U,U
2002239998,9.0,99.0,1.0,1,1.0,9.0,1.0,20.0,U,U,U
2002051239,1.0,6.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2002229180,9.0,1.0,1.0,1,1.0,1.0,1.0,20.0,U,U,U
2002223156,9.0,99.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2003011348,1.0,12.0,1.0,2,1.0,11.0,2.0,20.0,U,Y,U
2002239799,9.0,99.0,1.0,2,1.0,1.0,2.0,20.0,U,U,U
2003020802,1.0,5.0,1,2,2.0,1.0,2.0,20,U,U,U
2002203082,9.0,12.0,9,1,99.0,0.0,1.0,20,U,U,U
2003031951,1.0,5.0,1,1,98.0,98.0,2.0,20,U,U,U
2005113556,1.0,12.0,1,2,1.0,4.0,1.0,20,U,U,U
2002226760,9.0,3.0,1,1,1.0,1.0,2.0,20,U,U,U
2002226761,9.0,9.0,1,1,1.0,1.0,2.0,20,U,U,U
2002230067,9.0,12.0,1,1,1.0,1.0,2.0,20,U,U,U
2002225474,9.0,12.0,1,1,1.0,1.0,1.0,20,U,U,U
2003025014,1.0,11.0,1,1,1.0,3.0,2.0,20,U,U,U
2003058003,1.0,12.0,1,1,1.0,12.0,1.0,20,U,U,U
2003046856,1.0,12.0,1,1,1.0,1.0,1.0,20,U,U,U
2005115672,1.0,1.0,1,1,1.0,1.0,1.0,20,,,
2003024579,1.0,6.0,1,1,15.0,98.0,3.0,20,U,U,U
2003018016,1.0,3.0,1,2,1.0,0.0,2.0,20,U,U,U
2003018008,1.0,12.0,3,2,17.0,1.0,2.0,20,U,U,U
2005121326,1.0,10.0,1,2,1.0,1.0,2.0,20,N,U,U
2003016583,3.0,12.0,1,1,1.0,1.0,1.0,20,U,Y,U
2003032854,1.0,9.0,1,2,98.0,2.0,2.0,20,U,U,U
2003066769,1.0,12.0,1,2,1.0,4.0,2.0,20,U,Y,U
2002217649,9.0,12.0,9,2,99.0,8.0,2.0,20,U,U,U
2005176185,1.0,99.0,1,2,1.0,1.0,2.0,20,U,N,U
2002223818,9.0,12.0,1,1,1.0,1.0,1.0,20,U,U,U
2005163938,3.0,12.0,1,2,1.0,1.0,1.0,20,U,U,Y
2003045030,1.0,3.0,1,1,1.0,1.0,2.0,20,U,U,U
2003049206,3.0,12.0,1,2,1.0,13.0,1.0,20,U,U,U
2002217473,9.0,9.0,1,2,1.0,7.0,2.0,20,U,U,U
2003045017,3.0,12.0,2,2,2.0,1.0,2.0,20,U,U,U
2002050562,1.0,6.0,1,1,4.0,3.0,1.0,20,U,U,U
2002225736,9.0,3.0,1,2,1.0,7.0,2.0,20,U,U,U
2003031496,1.0,8.0,1,2,1.0,99.0,2.0,20,U,U,U
2003034976,1.0,1.0,1,1,1.0,6.0,1.0,20,U,U,U
2003041788,3.0,10.0,1,1,1.0,1.0,2.0,20,U,U,U
2002217565,9.0,12.0,1,2,1.0,1.0,2.0,20,U,U,U
2002209389,9.0,12.0,1,2,1.0,1.0,1.0,20,U,U,U
2003012367,1.0,8.0,1,1,98.0,4.0,2.0,20,U,U,U
2005111723,1.0,12.0,1,1,1.0,1.0,1.0,20,U,U,U
2002230321,9.0,99.0,1,1,1.0,9.0,1.0,20,U,U,U
2003001360,1.0,2.0,1,1,1.0,1.0,2.0,21,U,U,U
2002209774,9.0,12.0,1,1,1.0,1.0,1.0,20,U,U,U
2002201807,9.0,10.0,1,1,1.0,1.0,1.0,20,U,U,U
2002204604,9.0,5.0,1,1,1.0,1.0,1.0,20,U,U,U
2002210565,9.0,3.0,9,2,13.0,1.0,2.0,20,U,U,U
2002221212,9.0,12.0,1,1,1.0,1.0,1.0,20,U,U,U
2003038952,1.0,6.0,1,2,15.0,6.0,2.0,20,U,U,U
2003049301,1.0,1.0,1,1,1.0,0.0,1.0,20,U,U,U
2003078781,1.0,8.0,1,1,98.0,98.0,3.0,20,U,U,U
2002226185,9.0,12.0,1,2,1.0,1.0,1.0,20,U,U,U
2002243915,9.0,12.0,1,1,1.0,1.0,1.0,20,U,U,U
2002210262,9.0,9.0,1,2,1.0,1.0,2.0,20,U,U,U
2002218566,9.0,12.0,1,2,1.0,1.0,1.0,21,U,U,U
2003039066,1.0,12.0,1,1,1.0,98.0,1.0,20,U,U,U
2003024708,3.0,9.0,1,2,1.0,0.0,2.0,20,U,U,U
2002217767,9.0,3.0,1,2,1.0,1.0,2.0,20,U,U,U
2005122505,1.0,1.0,1,2,1.0,0.0,2.0,20,U,U,U
2003036976,3.0,12.0,1,2,1.0,1.0,1.0,20,U,U,U
2002056074,1.0,6.0,1,2,1.0,0.0,2.0,20,U,U,U
2002063738,1.0,12.0,3,1,17.0,6.0,1.0,20,U,U,U
2003050751,1.0,11.0,1,1,15.0,1.0,2.0,20,N,U,U
2002063306,2.0,6.0,1,1,1.0,98.0,2.0,20,U,U,U
2003008458,2.0,12.0,1,1,10.0,1.0,1.0,20,U,U,U
2003022491,9.0,99.0,1,2,1.0,99.0,2.0,20,U,U,U
2005121294,1.0,12.0,1,2,1.0,7.0,2.0,20,U,U,U
2002201698,9.0,9.0,9,2,99.0,9.0,2.0,20,U,U,U
2002226038,9.0,12.0,1,1,1.0,1.0,2.0,20,U,U,U
2002225438,9.0,12.0,1,2,1.0,0.0,1.0,20,U,U,U
2002065393,1.0,3.0,1,2,7.0,8.0,2.0,20,U,U,U
2002231522,9.0,12.0,1,2,1.0,1.0,2.0,20,U,U,U
