,CRN,RDWY_SEQ_NUM,ADJ_RDWY_SEQ,ROUTE,SEGMENT,OFFSET,RDWY_ORIENT,LANE_COUNT,SPEED_LIMIT,STREET_NAME,ROAD_OWNER,ACCESS_CTRL,RDWY_COUNTY
247,2005099455,4,3,,,,S,2.0,,FOURTH ST,4.0,,67
248,2002063546,3,3,0412,30.0,75.0,,2.0,40.0,LEITHSVILLE RD,2.0,3.0,48
249,2005111154,3,3,0199,50.0,0.0,N,2.0,25.0,MAIN ST,2.0,3.0,8
250,2005111154,4,4,1069,10.0,0.0,W,2.0,35.0,ELMIRA ST,2.0,3.0,8
251,2003026403,3,4,,,,N,2.0,25.0,S NEGLEY AV,4.0,,2
252,2003026403,4,3,,,,E,2.0,25.0,WILKINS AV,4.0,,2
253,2003006272,4,3,,,,E,2.0,25.0,STANTON AV,4.0,,2
254,2003006272,3,4,,,,N,2.0,25.0,NEGLEY AV,4.0,,2
255,2003040017,5,5,,,,E,2.0,,MORNINGSIDE AV,4.0,,7
256,2003040017,3,3,1001,90.0,330.0,N,2.0,40.0,PLANK RD,2.0,3.0,7
257,2003040017,4,4,1001,91.0,341.0,S,2.0,40.0,PLANK RD,2.0,3.0,7
258,2002218517,3,3,2016,80.0,1046.0,E,2.0,35.0,,2.0,3.0,41
259,2003035226,3,4,,,,W,2.0,25.0,JACKSON ST,4.0,,67
260,2003035226,4,3,,,,N,2.0,10.0,GARNET ST,4.0,,67
261,2003038845,4,3,,,,S,2.0,25.0,TULIP ST,4.0,,67
262,2003038845,3,4,,,,W,2.0,25.0,HAWORTH ST,4.0,,67
263,2003009318,4,3,,,,U,2.0,25.0,EAST 13TH ST,4.0,,25
264,2003009318,3,4,,,,U,2.0,25.0,ASH ST,4.0,,25
265,2003031794,3,3,0225,540.0,207.0,S,2.0,45.0,SR 0225 RD,2.0,3.0,49
266,2002218463,4,3,,,0.0,S,99.0,25.0,FULTON ST,4.0,,66
267,2002218463,3,4,,,0.0,E,99.0,25.0,KING ST,4.0,,66
268,2002054257,3,3,1001,20.0,1856.0,N,2.0,25.0,PARK AV,2.0,3.0,20
269,2002054257,4,4,,,,E,2.0,25.0,CENTER ST,4.0,,20
270,2002212714,3,3,,,0.0,S,99.0,25.0,RICHLAND AV,4.0,,66
271,2002227837,3,4,,,0.0,E,99.0,25.0,ALLEGHENY AV,4.0,,66
272,2002227837,4,3,,,0.0,N,99.0,35.0,UNNAMED AL,4.0,,66
273,2002065923,3,3,,,,W,2.0,25.0,MAIN ST,4.0,,23
274,2003035328,3,4,,,,N,2.0,,B ST,4.0,,67
275,2003035328,4,3,,,,E,1.0,,LIPPENCOTT ST,4.0,,67
276,2002214772,3,3,1006,50.0,2772.0,E,2.0,45.0,SR 1006 SH,2.0,3.0,39
277,2002214772,4,4,,,0.0,N,99.0,35.0,NORTH OTT ST,4.0,,39
278,2002215613,5,4,8032,10.0,0.0,S,99.0,55.0,RAMP RD,2.0,1.0,46
279,2002215613,3,3,0073,10.0,1189.0,E,3.0,35.0,SR 0073 SH,2.0,3.0,46
280,2002215613,4,5,8032,250.0,608.0,S,99.0,55.0,RAMP RD,2.0,1.0,46
281,2002218478,3,3,0074,640.0,1634.0,S,2.0,25.0,SR 0074 SH,2.0,3.0,66
282,2002218478,4,4,,,0.0,E,99.0,25.0,KING ST,4.0,,66
283,2003025059,4,3,,,,E,2.0,20.0,HARRISBURG EAST MALL RD,4.0,,22
284,2003025059,3,4,,,,N,2.0,25.0,MALL RD,4.0,,22
285,2005113739,4,3,,,0.0,,2.0,35.0,SUMNEYTOWN PK,3.0,,46
286,2005113739,3,4,,,0.0,N,2.0,35.0,SWEDESFORD RD,4.0,,46
287,2006063132,3,3,0462,270.0,2013.0,E,2.0,25.0,KING ST,2.0,3.0,36
288,2003038109,3,3,0018,450.0,33.0,B,2.0,45.0,MAIN ST,2.0,3.0,20
289,2002063451,3,4,,,,W,2.0,,PRINCETON DR,4.0,,22
290,2002063451,4,3,,,,S,2.0,,CORNELL DR,4.0,,22
291,2005164834,3,3,0340,220.0,2394.0,W,2.0,35.0,OLD PHILADELPHIA PK,2.0,3.0,36
292,2005164834,4,4,,,,U,2.0,35.0,KINGS CT,4.0,,36
293,2002061595,4,3,,,,E,2.0,,EIGHTEENTH ST,4.0,,40
294,2002061595,3,4,,,,N,2.0,,ROOSEVELT ST,4.0,,40
295,2003036989,3,3,,,,N,2.0,25.0,PUBLIC RD,4.0,,39
296,2002222221,3,3,0222,170.0,0.0,N,2.0,45.0,SR 0222 SH,2.0,2.0,39
297,2002222221,5,4,0222,171.0,0.0,S,2.0,45.0,SR 0222 SH,2.0,2.0,39
298,2002222221,4,5,,,0.0,E,99.0,35.0,LINCOLN AV,4.0,,39
299,2002228104,3,3,T415,,0.0,W,99.0,25.0,WOODLAND ST,4.0,,11
300,2003015798,3,3,0309,170.0,576.0,N,2.0,40.0,HUNTER HW,2.0,3.0,40
301,2003015798,4,4,0309,171.0,570.0,S,2.0,35.0,HUNTER HW,2.0,3.0,40
302,2003015798,5,5,3026,50.0,2505.0,,2.0,45.0,AIRPORT RD,2.0,3.0,40
303,2003015798,6,6,,,,,2.0,,CONTINENTAL MINE RD,4.0,,40
304,2003093886,3,3,0115,130.0,3327.0,N,2.0,55.0,BEAR CREEK BL,2.0,3.0,40
305,2005119129,3,3,,,0.0,S,1.0,,MAIN ST,4.0,,67
306,2003066048,3,3,,,,N,1.0,30.0,FORD RD,4.0,,67
307,2002061399,4,3,,,,E,2.0,25.0,SEVENTEENTH ST,4.0,,21
308,2002061399,3,4,,,,S,2.0,25.0,MARKET ST,4.0,,21
309,2002054038,3,4,,,,S,1.0,25.0,AMBER ST,4.0,,67
310,2002054038,4,3,,,,W,1.0,25.0,ORLEANS ST,4.0,,67
311,2005113777,4,3,,,,W,2.0,25.0,VANHORN DR,4.0,,9
312,2005113777,3,4,,,,N,2.0,45.0,JACKSONVILLE RD,4.0,,9
313,2003017956,3,3,,,,N,3.0,35.0,REMINGTON RD,4.0,,46
314,2003036940,3,3,,,,N,2.0,25.0,MONTROSE AV,4.0,,46
315,2002226945,3,3,,,0.0,S,99.0,35.0,FIRST AV,4.0,,41
316,2003047808,4,3,,,,W,2.0,,DONALDSON ST,4.0,,67
317,2003047808,3,4,,,,N,2.0,,MARSHALL SQ,4.0,,67
318,2003056425,5,4,,,,U,99.0,,THIRTYNINTH ST,4.0,,67
319,2003056425,3,3,0013,60.0,89.0,N,2.0,35.0,THIRTYEIGHTH ST,2.0,3.0,67
320,2003056425,4,6,,,,U,99.0,,UNIVERSITY AV,4.0,,67
321,2003056425,6,5,,,,U,99.0,,WOODLAND AV,4.0,,67
322,2003041733,3,3,,,,N,2.0,25.0,KIRSOPP AV,4.0,,2
323,2002216966,4,5,,,0.0,E,99.0,25.0,ARMOUR RD,4.0,,46
324,2002216966,3,4,0263,31.0,1998.0,S,4.0,35.0,SR 0263 SH,2.0,3.0,46
325,2002216966,5,3,0263,30.0,2012.0,N,4.0,35.0,OLD YORK RD,2.0,3.0,46
326,2003056499,3,4,,,,E,2.0,,DICKINSON ST,4.0,,67
327,2003056499,4,3,,,,S,2.0,,THIRTEENTH ST,4.0,,67
328,2003033967,3,4,,,,W,2.0,25.0,POTHOUSE RD,4.0,,15
329,2003033967,5,3,,,,S,2.0,,HARVEST LN,4.0,,15
330,2003021107,3,3,0003,70.0,2121.0,E,3.0,35.0,CHESTNUT ST,2.0,3.0,67
331,2003021107,4,4,,,,U,99.0,,FORTIETH ST,4.0,,67
332,2002230974,3,4,,,0.0,N,99.0,25.0,MOSS ST,4.0,,6
333,2002230974,4,3,,,0.0,E,99.0,,UNNAMED AL,4.0,,6
334,2005177180,3,3,4017,60.0,1385.0,,2.0,25.0,UPSAL ST,2.0,3.0,67
335,2005177180,4,4,,,,N,2.0,25.0,RODNEY ST,4.0,,67
336,2002226418,4,3,,,0.0,N,99.0,35.0,PROSPECT AV,4.0,,41
337,2002226418,3,4,,,0.0,E,99.0,35.0,NEWBERRY ST,4.0,,41
338,2002223421,3,4,,,0.0,E,99.0,25.0,WALTON ST,4.0,,38
339,2002223421,4,3,,,0.0,S,99.0,25.0,GANNON ST,4.0,,38
340,2002226156,3,3,0252,80.0,866.0,N,2.0,25.0,,2.0,3.0,23
341,2003037316,3,3,0533,200.0,505.0,U,2.0,50.0,ORRSTOWN RD,2.0,3.0,28
342,2003037316,4,4,,,,U,2.0,55.0,ASHTON DR,4.0,,28
343,2002215636,4,4,,,0.0,E,99.0,25.0,ANALOMINK ST,4.0,,45
344,2002215636,3,3,2017,20.0,2154.0,N,2.0,25.0,SR 2017 SH,2.0,,45
345,2003031864,3,3,0655,250.0,152.0,E,2.0,55.0,,2.0,3.0,44
346,2003031864,4,5,,,,U,2.0,,TAYLOR HILL RO,4.0,,44
347,2003031864,5,4,,,,U,2.0,,KANAGY RD,4.0,,44
348,2002229266,4,3,,,0.0,W,99.0,,HOYTS ST,4.0,,48
349,2002229266,3,4,,,0.0,S,99.0,,MCKEEN ST,4.0,,48
350,2003020095,3,3,4005,70.0,691.0,,2.0,55.0,JAMESTOWN RD,2.0,3.0,43
351,2003006066,3,3,,,,E,2.0,,DOOLAN RD,4.0,,51
352,2002215264,3,4,,,0.0,E,99.0,,LEHIGH ST,4.0,,48
353,2002215264,4,3,,,0.0,N,99.0,,TWELFTH ST,4.0,,48
354,2002226562,3,3,,,0.0,E,99.0,,MONTGOMERY COMMO LT,7.0,,46
355,2002216605,4,3,,,0.0,S,99.0,,TWELFTH ST,4.0,,48
356,2002216605,3,4,,,0.0,E,99.0,,ELM ST,4.0,,48
357,2005110017,3,4,,,0.0,E,1.0,35.0,WYOMING ST,4.0,,39
358,2005110017,4,3,,,0.0,N,2.0,35.0,FIFTYFIFTH ST,4.0,,39
359,2003021229,4,3,,,,S,2.0,30.0,THIRTEENTH ST,4.0,,39
360,2003021229,3,4,,,,W,2.0,30.0,UNION ST,4.0,,39
361,2002231747,3,3,,,0.0,S,99.0,25.0,TENTH ST,4.0,,6
362,2003042855,3,3,1003,10.0,0.0,N,2.0,25.0,B ST,2.0,3.0,67
363,2003042855,5,5,2016,81.0,0.0,W,2.0,30.0,ALLEGHENY AV,2.0,,67
364,2003042855,6,6,,,,N,2.0,25.0,B ST,4.0,,67
365,2003042855,4,4,2016,80.0,0.0,E,2.0,30.0,ALLEGHENY AV,2.0,3.0,67
366,2003026036,3,3,2012,70.0,995.0,E,1.0,,DAUPHIN ST,2.0,3.0,67
367,2003016438,3,3,,,,S,1.0,25.0,NINETEENTH ST,4.0,,67
368,2003023762,3,4,,,,N,2.0,25.0,TWENTYSECOND ST,4.0,,67
369,2003023762,4,3,,,,W,2.0,25.0,CAMBRIA ST,4.0,,67
370,2002221471,3,3,0252,40.0,350.0,N,2.0,35.0,,2.0,3.0,23
371,2002217378,3,3,0013,130.0,664.0,N,2.0,25.0,,2.0,3.0,9
372,2002217378,4,4,2027,10.0,0.0,E,2.0,,,2.0,3.0,9
373,2002212481,3,3,2005,30.0,2263.0,N,2.0,25.0,FIFTH ST,2.0,3.0,6
374,2002212481,4,4,,,0.0,E,99.0,25.0,BUTTONWOOD ST,4.0,,6
375,2002213237,3,4,,,0.0,N,99.0,25.0,JOHNSON ST,4.0,,46
376,2002213237,4,3,,,0.0,W,99.0,,UNKNOWN AL,4.0,,46
377,2002224897,4,3,2004,10.0,0.0,E,2.0,25.0,,2.0,3.0,15
378,2002224897,3,4,3100,50.0,0.0,N,2.0,35.0,,2.0,3.0,15
379,2002217654,3,3,,,0.0,N,99.0,,DORCHESTER LN,4.0,,9
380,2002216264,3,4,,,0.0,W,99.0,25.0,BEECH ST,4.0,,46
381,2002216264,4,3,,,0.0,N,99.0,25.0,MT VERNON AV,4.0,,46
382,2003031791,3,3,,,,W,1.0,15.0,PARRISH ST,4.0,,67
383,2003050346,4,3,,,,S,1.0,35.0,NINETEENTH ST,4.0,,67
384,2003039683,3,4,,,,N,2.0,,WALNUT ST,4.0,,32
385,2003039683,4,3,,,,E,2.0,,IRON ALLEY RD,4.0,,32
386,2003038767,3,3,,,,E,1.0,25.0,CLEARFIELD ST,4.0,,67
387,2003056502,3,3,,,,W,2.0,25.0,WASHINGTON AV,4.0,,67
388,2003034402,3,3,0309,60.0,0.0,N,2.0,35.0,OGONTZ AV,2.0,3.0,46
389,2003034402,5,6,2064,10.0,1524.0,,2.0,40.0,LIMEKILN PK,2.0,3.0,46
390,2003034402,4,4,0309,61.0,0.0,S,2.0,35.0,OGONTZ AV,2.0,3.0,46
391,2003034402,6,5,2064,10.0,1447.0,,2.0,40.0,LIMEKILN PK,2.0,3.0,46
392,2002213473,3,3,3053,50.0,730.0,W,2.0,35.0,SR 3053 SH,2.0,3.0,46
393,2002213473,4,4,T351,,0.0,N,99.0,20.0,CENTER AV,4.0,,46
394,2003009920,4,3,,,,E,2.0,25.0,YORK ST,4.0,,66
395,2003009920,3,4,,,,N,2.0,25.0,FRONT ST,4.0,,67
396,2002204933,3,3,,,0.0,W,99.0,35.0,MARTIN ST,4.0,,37
397,2003032884,3,3,,,,E,2.0,25.0,PINE ST,4.0,,67
398,2003026041,3,4,,,,W,1.0,25.0,RITNER ST,4.0,,67
399,2003026041,4,3,,,,S,1.0,25.0,TWENTYFOURTH ST,4.0,,67
400,2002230544,4,4,,,0.0,N,99.0,25.0,NINTEENTH ST,4.0,,6
401,2002230544,3,3,2054,20.0,1115.0,E,2.0,25.0,SR 2054 SH,2.0,3.0,6
402,2003022328,3,3,,,,N,1.0,25.0,GLENDALE ST,4.0,,67
403,2003025707,4,4,2014,11.0,1821.0,W,2.0,35.0,PENNSYLVANIA BL,2.0,3.0,40
404,2003025707,3,3,2014,10.0,1819.0,E,2.0,35.0,PENNSYLVANIA BL,2.0,3.0,40
405,2003025707,5,5,,,,,2.0,,PENNSYLVANIA BL,4.0,,40
406,2003038727,3,3,,,,W,1.0,,MCKEAN ST,4.0,,67
407,2003038756,5,4,,,,S,2.0,,PARRISH ST,4.0,,67
408,2003038756,3,3,3005,100.0,784.0,W,2.0,,LANCASTER AV,2.0,3.0,67
409,2003038756,4,5,,,,N,2.0,,FORTYTHIRD ST,4.0,,67
410,2003040729,4,4,,,,U,2.0,,UNKNOWN RD,9.0,,46
411,2003040729,3,3,,,,U,2.0,,MELROSE STATION RD,7.0,,46
412,2005179471,3,4,,,0.0,N,2.0,,BROAD ST,4.0,,67
413,2005179471,4,3,,,0.0,W,2.0,,ARCH ST,4.0,,67
414,2003023601,3,3,0376,780.0,1864.0,E,2.0,55.0,,1.0,1.0,2
415,2003050346,3,4,,,,E,1.0,35.0,CARPENTER ST,4.0,,67
416,2003054037,3,3,,,,S,2.0,35.0,TWENTYFIRST ST,4.0,,67
417,2003024755,4,4,,,,S,2.0,,SIXTH ST,4.0,,67
418,2003024755,3,3,2002,50.0,1334.0,W,2.0,,SNYDER AV,2.0,3.0,67
419,2006071788,4,4,8005,500.0,1798.0,U,1.0,,RAMP E RD,2.0,1.0,36
420,2006071788,3,3,0722,10.0,403.0,U,2.0,,STATE RD,2.0,3.0,36
421,2003030881,3,3,,,,W,1.0,,SUSQUEHANNA AV,4.0,,67
422,2005195500,3,3,,,,U,2.0,,UNKNOWN RD,9.0,,46
423,2002230535,3,4,,,0.0,N,99.0,25.0,SEVENTH ST,4.0,,6
424,2002230535,4,3,,,0.0,E,99.0,25.0,NEVERSINK AL,4.0,,6
425,2003057679,3,3,2004,10.0,2521.0,E,2.0,25.0,MARKET ST,2.0,3.0,67
426,2006056724,3,4,,,0.0,,2.0,25.0,FORTYSIX ST,4.0,,67
427,2006056724,4,3,,,,E,1.0,25.0,LOUDLOW ST,4.0,,67
428,2003069042,3,3,2155,,,S,99.0,25.0,SEVENTEENTH ST,2.0,,67
429,2003069042,4,4,,,,W,99.0,,ITAN ST,4.0,,67
430,2002220864,3,3,1037,50.0,2441.0,S,2.0,35.0,SR 1037 SH,2.0,3.0,15
431,2002220864,4,4,T539,,0.0,W,99.0,,MAIN ST,4.0,,15
432,2002219816,3,4,,,0.0,N,99.0,25.0,SIXTH AV,4.0,,10
433,2002219816,4,3,,,0.0,E,99.0,25.0,RIDGE AV,4.0,,10
434,2003017510,3,4,,,,N,2.0,25.0,EIGHTEENTH ST,4.0,,7
435,2003017510,4,3,,,,E,2.0,25.0,THIRTEENTH AV,4.0,,7
436,2002065597,3,3,1017,10.0,410.0,B,2.0,25.0,ENOLA DR,2.0,3.0,21
437,2003043589,3,4,,,,E,2.0,,BAINBRIDGE SQ,4.0,,67
438,2003043589,4,3,,,,N,2.0,25.0,TWELFTH ST,4.0,,67
439,2003057680,3,4,,,,S,1.0,25.0,C ST,4.0,,67
440,2003057680,4,3,,,,W,1.0,25.0,SOMERSET ST,4.0,,67
441,2003044179,3,3,,,,E,2.0,25.0,FAIRMOUNT AV,4.0,,67
442,2003033095,3,3,1002,261.0,1559.0,W,2.0,35.0,UNION BL,2.0,3.0,39
443,2003033095,4,4,,,,S,2.0,35.0,GILMORE ST,4.0,,39
444,2003012165,4,3,,,,U,2.0,,UNKNOWN ST,4.0,,64
445,2003012165,3,4,,,,E,2.0,25.0,AVENUE B ST,4.0,,64
446,2002220043,3,3,,,0.0,N,99.0,,GROVE ST,4.0,,4
447,2002202675,3,3,,,0.0,S,99.0,25.0,IRVINGTON RD,4.0,,23
448,2002215445,3,3,,,0.0,E,99.0,25.0,BHEAM AV,4.0,,11
449,2003044342,3,3,,,,W,2.0,25.0,GORDON ST,4.0,,39
450,2003068918,3,4,,,,N,1.0,15.0,GRAPE AL,4.0,,36
451,2003068918,4,3,,,,E,1.0,15.0,JOHNSON AL,4.0,,36
452,2003040157,3,3,0018,530.0,2379.0,,2.0,40.0,MAIN ST,2.0,3.0,43
453,2003040157,4,4,,,,N,2.0,35.0,RACE ST,4.0,,43
454,2005117154,3,4,,,0.0,,2.0,25.0,CHURCH ST,4.0,,32
455,2005117154,4,3,,,0.0,,2.0,25.0,REX AV,4.0,,32
456,2003026992,4,3,,,,N,1.0,,CHURCH ST,4.0,,39
457,2003026992,3,4,,,,W,1.0,,LIBERTY ST,4.0,,39
458,2003010931,3,4,,,,E,2.0,25.0,KENNEDY AV,4.0,,64
459,2003010931,4,3,,,,E,2.0,25.0,JACKSON ST,4.0,,64
460,2003039119,4,4,1004,10.0,142.0,E,2.0,35.0,MAPLE ST,2.0,3.0,38
461,2003039119,3,3,1002,10.0,0.0,E,2.0,35.0,WEAVERTOWN RD,2.0,3.0,38
462,2003042139,3,3,,,,N,2.0,25.0,LINDEN ST,4.0,,48
463,2005165465,3,3,,,0.0,W,2.0,25.0,WESTERLY PY,4.0,,14
464,2002240078,3,3,0252,60.0,0.0,S,2.0,55.0,SR 0252 SH,2.0,3.0,15
465,2002240078,4,4,T370,,0.0,W,99.0,25.0,EVERGREEN LN,4.0,,15
466,2005123586,3,3,,,,N,2.0,25.0,SHORTLIDGE RD,4.0,,14
467,2002211378,3,3,,,0.0,N,99.0,25.0,RIDGE AV,4.0,,40
468,2003020402,3,3,T784,,,S,2.0,35.0,FOX HILL RD,4.0,,14
469,2003020402,4,4,,,,E,2.0,,FEDEX DR,7.0,,14
470,2002218972,3,4,,,0.0,E,99.0,25.0,SEMINARY ST,4.0,,28
471,2002218972,4,3,3009,100.0,1990.0,S,2.0,25.0,SR 3009 SH,2.0,3.0,28
472,2003022330,3,4,,,,W,2.0,25.0,PEARCE MILL RD,3.0,,2
473,2003022330,4,3,,,,N,2.0,10.0,BOAT HOUSE ENT RD,3.0,,2
474,2002216087,3,3,,,0.0,W,99.0,25.0,ARMCO DR,4.0,,10
475,2002017756,4,4,,,,,,35.0,FOURTH ST,4.0,,28
476,2002017756,3,3,0030,390.0,2068.0,E,2.0,35.0,QUEEN ST,2.0,3.0,28
477,2002049540,4,3,,,,E,1.0,35.0,TAFT CT,4.0,,28
478,2002049540,3,4,,,,N,1.0,35.0,PIERCE CT,4.0,,28
479,2002049879,3,3,0011,561.0,,S,4.0,30.0,WYOMING AV,2.0,3.0,40
480,2002234013,3,4,,,0.0,E,99.0,25.0,HAZLETT ST,4.0,,2
481,2002234013,4,3,,,0.0,N,99.0,25.0,ANCHOR AL,4.0,,2
482,2003024604,3,3,3024,50.0,2317.0,W,2.0,35.0,,2.0,3.0,40
483,2005116692,3,3,0005,620.0,1395.0,E,2.0,35.0,TWELFTH ST,2.0,3.0,25
484,2005116692,4,4,0005,621.0,1393.0,W,2.0,35.0,TWELFTH ST,2.0,3.0,25
485,2005116692,5,5,,,,N,2.0,25.0,EAST AV,4.0,,25
486,2002065361,3,3,,,,W,2.0,35.0,MECHANICS AL,4.0,,36
487,2003036935,3,3,3045,40.0,125.0,B,2.0,40.0,BELMONT AV,2.0,3.0,46
488,2002241308,3,3,2022,10.0,441.0,E,2.0,25.0,SR 2022 SH,2.0,3.0,23
489,2002241308,4,4,,,0.0,N,99.0,25.0,HIGHLAND AV,4.0,,23
490,2002211925,4,3,,,0.0,N,99.0,25.0,SIXTEENTH ST,4.0,,38
491,2002211925,3,4,,,0.0,W,99.0,25.0,CUMBERLAND ST,4.0,,38
492,2005021293,3,3,,,,S,2.0,35.0,FIFTYSEVENTH ST,4.0,,67
493,2003024887,4,3,,,,N,2.0,,SEVENTYSIXTH ST,4.0,,67
494,2003024887,3,4,,,,W,2.0,,ELMWOOD AV,4.0,,67
495,2003036757,3,3,0191,150.0,1614.0,B,2.0,40.0,EAST LAWN RD,2.0,3.0,48
496,2003025738,4,3,,,,N,1.0,25.0,REGIS WY,4.0,,2
497,2003025738,3,4,,,,W,2.0,25.0,HOOKER ST,4.0,,2
498,2002065808,3,3,2005,510.0,334.0,S,2.0,35.0,,2.0,3.0,58
499,2002065808,4,4,,,,W,99.0,25.0,NOVELTY PL,4.0,,58
500,2003021184,3,3,,,,E,2.0,35.0,OLD RIVER RD,4.0,,40
501,2002063465,4,3,,,,U,1.0,,FOURTH ST,4.0,,67
502,2002063465,3,4,,,,U,2.0,,SNYDER AV,4.0,,67
503,2002049479,4,4,,,,E,,,SANGER ST,4.0,,67
504,2002049479,3,3,1001,30.0,1540.0,S,2.0,30.0,RISING SUN AV,2.0,3.0,67
505,2003041842,3,4,,,,N,1.0,,SECOND ST,4.0,,67
506,2003041842,4,3,,,,E,1.0,,MCKEAN ST,4.0,,67
507,2003030757,3,3,0132,122.0,3477.0,E,2.0,45.0,STREET RD,2.0,3.0,9
508,2003061123,5,5,,,,N,2.0,25.0,SIXTYSECOND ST,4.0,,67
509,2003061123,3,3,3010,10.0,583.0,E,2.0,25.0,MARKET ST,2.0,3.0,67
510,2003061123,4,4,3010,11.0,582.0,W,2.0,25.0,MARKET ST,2.0,3.0,67
511,2002219491,3,4,,,0.0,E,99.0,15.0,CROWELL ST,4.0,,38
512,2002219491,4,3,,,0.0,N,99.0,15.0,HORNET ST,4.0,,38
513,2003041735,4,3,,,0.0,E,2.0,25.0,PICKETT ST,4.0,,2
514,2003041735,3,4,,,0.0,S,2.0,25.0,HASS ST,4.0,,2
515,2002225760,3,3,,,0.0,W,99.0,25.0,STRATFORD RD,4.0,,23
516,2002220904,3,3,0611,180.0,3323.0,N,4.0,45.0,,2.0,3.0,46
517,2003012265,3,3,,,,N,4.0,25.0,MONTGOMERY AV,4.0,,46
518,2006101030,3,3,3009,130.0,569.0,S,2.0,35.0,FOREST ACRE DR,2.0,3.0,35
519,2003067696,3,4,,,,N,2.0,35.0,SIXTIETH ST,4.0,,67
520,2003067696,4,3,,,,E,2.0,25.0,WASHINGTON ST,4.0,,67
521,2005171618,3,3,,,,N,1.0,35.0,ELEVENTH ST,4.0,,67
522,2003030871,3,3,,,,U,2.0,,ROBBINS AV,4.0,,67
523,2002216487,3,4,,,0.0,N,99.0,25.0,HARVARD AV,4.0,,36
524,2002216487,4,3,,,0.0,E,99.0,,UNNAMED AL,4.0,,36
525,2003032018,3,3,0715,150.0,1346.0,B,2.0,45.0,SR 0715 SH,2.0,3.0,45
526,2003051977,3,3,2016,140.0,172.0,E,2.0,35.0,WASHINGTON BL,2.0,3.0,41
527,2003034304,3,3,,,,N,1.0,25.0,THOMPSON ST,4.0,,67
528,2002230553,3,3,2014,70.0,20.0,E,2.0,35.0,FOURTH ST,2.0,3.0,41
529,2002230553,4,4,,,0.0,N,99.0,35.0,POPLAR ST,4.0,,41
530,2003023096,4,4,,,,W,2.0,25.0,ORCHARD ST,4.0,,35
531,2003023096,3,3,0011,170.0,2236.0,,2.0,25.0,BIRCH ST,2.0,3.0,35
532,2003035401,3,4,,,,W,1.0,,YORK ST,4.0,,67
533,2003035401,4,3,,,,N,1.0,,THIRTEENTH ST,4.0,,67
534,2005168145,3,3,2016,,,U,2.0,35.0,WILLIAMSON ST,2.0,,58
535,2003010265,4,3,,,,E,2.0,25.0,BELGRADE ST,4.0,,67
536,2003010265,3,4,,,,N,2.0,25.0,BERKS ST,4.0,,67
537,2005114211,3,3,3007,30.0,579.0,N,3.0,30.0,BENJAMIN FRANKLIN PY,2.0,3.0,67
538,2005114211,4,5,,,,U,2.0,30.0,CHERRY ST,4.0,,67
539,2005114211,5,4,,,,U,2.0,20.0,UNKNOWN RD,4.0,,67
540,2003032861,4,4,2018,,,U,1.0,35.0,,2.0,,21
541,2003032861,3,3,0083,,,U,2.0,55.0,,2.0,,21
542,2003024754,3,3,,,,S,2.0,40.0,SIXTEENTH ST,4.0,,67
543,2005118829,4,3,,,,N,2.0,,FORTYSEVENTH ST,4.0,,67
544,2005118829,3,4,,,,W,4.0,35.0,CEDAR AV,4.0,,67
545,2002052207,3,3,0013,170.0,0.0,N,2.0,35.0,HUNTING PARK AV,2.0,3.0,67
546,2002052207,5,5,4005,20.0,0.0,N,2.0,25.0,GERMANTOWN AV,2.0,3.0,67
547,2002052207,4,4,0013,171.0,0.0,S,2.0,35.0,HUNTING PARK AV,2.0,3.0,67
548,2002053209,3,3,,,,E,2.0,25.0,FERDINAND ST,4.0,,36
549,2003025900,3,4,,,,E,2.0,25.0,BRERETON ST,4.0,,2
550,2003025900,4,3,,,,N,2.0,25.0,TWENTYEIGHTH ST,4.0,,2
551,2003026092,4,3,,,,E,2.0,,ELBRIDGE ST,4.0,,67
552,2003026092,3,4,,,,S,2.0,25.0,LARGE ST,4.0,,67
553,2005122681,3,4,,,,N,2.0,35.0,FRONT ST,4.0,,67
554,2005122681,4,3,,,,E,4.0,35.0,ALLEGHENY AV,4.0,,67
555,2003041560,3,3,1016,20.0,2143.0,E,2.0,35.0,LAWRENCE RD,2.0,3.0,23
556,2005163391,3,3,,,0.0,W,2.0,25.0,FIFTH ST,4.0,,25
557,2003024734,3,3,1004,140.0,660.0,S,2.0,,TORRESDALE AV,2.0,3.0,67
558,2003024734,4,4,1008,10.0,1884.0,N,3.0,25.0,LEVICK ST,2.0,3.0,67
559,2003056490,4,3,,,,W,1.0,25.0,NORRIS ST,4.0,,67
560,2003056490,3,4,,,,N,2.0,,FOURTH ST,4.0,,67
561,2003010307,3,3,,,,W,2.0,25.0,MAIN ST,4.0,,46
562,2002206638,3,3,,,0.0,N,99.0,35.0,THIRTEENTH ST,4.0,,6
563,2002218852,3,3,4027,40.0,2164.0,N,2.0,40.0,,2.0,3.0,66
564,2002059576,3,3,0230,40.0,2210.0,E,2.0,35.0,CAMERON ST,2.0,3.0,22
565,2002213026,3,3,2040,40.0,380.0,S,2.0,35.0,SR 2040 SH,2.0,3.0,46
566,2002213026,4,4,,,0.0,E,99.0,25.0,ARIONNE DR,4.0,,46
567,2003019870,4,3,,,0.0,U,2.0,25.0,UNKNOWN RD,9.0,,67
568,2003019870,3,4,,,0.0,U,2.0,25.0,UNKNOWN RD,9.0,,67
