,CRN,ARRIVAL_TM,DISPATCH_TM,COUNTY,MUNICIPALITY,DEC_LAT,DEC_LONG,BICYCLE_DEATH_COUNT,BICYCLE_SUSP_SERIOUS_INJ_COUNT,BUS_COUNT,HEAVY_TRUCK_COUNT,SMALL_TRUCK_COUNT,SUV_COUNT,COLLISION_TYPE,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,HOUR_OF_DAY,ILLUMINATION,LOCATION_TYPE,ROAD_CONDITION,URBAN_RURAL,INTERSECT_TYPE,WEATHER1,WEATHER2,TCD_TYPE,TCD_FUNC_CD,AGGRESSIVE_DRIVING,ALCOHOL_RELATED,ANGLE_CRASH,CELL_PHONE,COMM_VEHICLE,DISTRACTED,DRINKING_DRIVER,DRUGGED_DRIVER,FATIGUE_ASLEEP,IMPAIRED_DRIVER,NHTSA_AGG_DRIVING,RUNNING_RED_LT,RUNNING_STOP_SIGN,SPEEDING_RELATED,TAILGATING,MATURE_DRIVER,YOUNG_DRIVER
24579,2019107310,1645.0,1640.0,67,67301,39.9228,-75.1534,0,1,0,0,0,0,1,10,2019,7,17.0,1.0,0,1.0,3,0,99,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24580,2019107316,25.0,19.0,7,7301,40.5085,-78.4024,0,0,0,0,0,0,8,10,2019,5,0.0,3.0,0,1.0,3,0,03,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24581,2019107382,1950.0,1946.0,21,21403,40.2448,-76.8993,0,0,0,0,0,0,4,10,2019,4,19.0,2.0,0,1.0,3,2,03,  ,3,3.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24582,2019107412,937.0,937.0,67,67301,39.9445,-75.1566,0,0,0,0,0,0,4,10,2019,4,9.0,1.0,0,1.0,3,1,03,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24583,2019107565,855.0,852.0,67,67301,39.9892,-75.1542,0,0,0,0,0,1,4,10,2019,3,6.0,1.0,0,1.0,3,1,03,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24584,2019107571,1631.0,1630.0,67,67301,39.9659,-75.1724,0,0,0,0,1,0,4,8,2019,5,16.0,1.0,0,1.0,3,2,03,  ,3,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24585,2019107573,2150.0,2150.0,67,67301,39.9787,-75.1578,0,0,0,0,0,1,4,9,2019,4,21.0,3.0,0,1.0,3,5,03,  ,2,3.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24586,2019107592,1617.0,1615.0,25,25302,42.1193,-80.0785,0,1,0,0,0,1,4,10,2019,5,16.0,1.0,0,1.0,3,2,03,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24587,2019107636,1323.0,1318.0,39,39301,40.6126,-75.4483,0,0,0,0,0,0,5,10,2019,6,13.0,1.0,0,1.0,3,0,03,  ,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24588,2019107839,810.0,906.0,6,6418,40.3066,-75.9743,0,0,0,0,0,0,4,10,2019,4,8.0,1.0,7,9.0,3,2,03,  ,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24589,2019107902,658.0,650.0,15,15231,39.9127,-75.684,0,0,0,0,0,1,2,9,2019,1,6.0,1.0,0,1.0,1,2,03,  ,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24590,2019107994,1241.0,1238.0,36,36101,40.0829,-76.3081,0,0,0,0,0,0,5,10,2019,3,12.0,1.0,0,9.0,3,0,07,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24591,2019108003,1757.0,1748.0,36,36204,40.1876,-76.2411,0,0,0,0,0,0,1,10,2019,4,17.0,1.0,0,1.0,1,0,03,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24592,2019108133,1729.0,1727.0,36,36407,40.1558,-76.6038,0,0,0,0,0,0,4,10,2019,6,17.0,1.0,0,1.0,2,2,03,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24593,2019108781,1655.0,1649.0,40,40407,41.3446,-75.7821,0,0,0,0,0,0,9,10,2019,3,16.0,1.0,0,1.0,3,0,03,  ,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24594,2019108798,2024.0,2021.0,36,36301,40.0377,-76.3085,0,1,0,0,0,0,4,10,2019,1,20.0,3.0,0,1.0,3,1,03,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24595,2019108859,1300.0,1257.0,65,65405,41.5411,-75.9561,0,0,0,0,0,0,4,10,2019,4,12.0,1.0,0,1.0,1,0,03,03,0,0.0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
24596,2019108997,1511.0,1510.0,53,53301,40.6821,-76.2016,0,0,0,0,0,0,4,10,2019,5,15.0,1.0,0,1.0,2,1,03,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24597,2019109067,1545.0,1542.0,46,46110,40.1463,-75.1225,0,0,0,0,1,0,4,10,2019,6,15.0,1.0,0,1.0,3,2,03,  ,3,3.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24598,2019109200,1528.0,1527.0,13,13407,40.8023,-75.6066,0,0,0,0,0,0,4,10,2019,2,15.0,1.0,0,1.0,2,0,03,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24599,2019109220,954.0,9999.0,2,2301,40.4435,-80.054,0,0,0,0,0,1,8,10,2019,3,9.0,1.0,0,1.0,3,2,03,  ,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24600,2019109516,1540.0,1540.0,25,25302,42.1114,-80.1142,0,0,0,0,0,1,4,10,2019,3,15.0,1.0,0,1.0,3,2,03,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24601,2019109600,1517.0,1516.0,48,48401,40.8659,-75.208,0,0,0,0,0,0,4,10,2019,5,15.0,1.0,0,1.0,2,0,03,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24602,2019109614,1809.0,1804.0,46,46416,40.2454,-75.6395,0,0,0,0,0,0,4,10,2019,3,18.0,4.0,0,1.0,2,1,03,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24603,2019109731,1731.0,1714.0,25,25216,42.0558,-80.0884,0,0,0,0,0,1,4,10,2019,2,16.0,1.0,0,1.0,1,1,03,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24604,2019109996,1505.0,1500.0,67,67301,39.9543,-75.1545,0,0,0,0,0,1,4,10,2019,7,12.0,1.0,0,98.0,3,1,99,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24605,2019110312,700.0,700.0,23,23425,39.8283,-75.4016,0,1,0,0,1,0,4,10,2019,5,7.0,1.0,7,9.0,3,0,07,  ,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24606,2019110901,1625.0,1625.0,67,67301,39.9714,-75.1594,0,0,0,0,0,0,4,9,2019,5,16.0,1.0,0,1.0,3,1,3,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24607,2019111056,1520.0,1508.0,62,62405,40.0557,-79.8903,0,0,0,0,0,0,5,11,2019,6,15.0,1.0,0,1.0,3,0,3,  ,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24608,2019111070,952.0,950.0,15,15247,39.9654,-75.5918,0,0,0,0,0,0,4,10,2019,5,9.0,1.0,0,9.0,3,2,7,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24609,2019111118,1137.0,1131.0,7,7301,40.5091,-78.4018,0,0,0,0,0,1,4,10,2019,5,11.0,1.0,0,9.0,3,1,7,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24610,2019111591,1158.0,1152.0,22,22406,40.2062,-76.7823,0,0,0,0,0,0,2,11,2019,1,11.0,1.0,0,1.0,3,1,3,  ,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24611,2019112004,19.0,13.0,21,21206,40.231,-77.1448,0,0,0,0,0,0,1,11,2019,7,0.0,3.0,0,1.0,1,0,3,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24612,2019112048,1715.0,1711.0,25,25302,42.1217,-80.0965,0,0,0,0,0,0,4,11,2019,2,17.0,1.0,0,1.0,3,1,3,  ,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24613,2019112090,1152.0,1121.0,64,64425,40.4169,-79.0251,0,0,0,0,0,0,4,10,2019,6,11.0,1.0,0,1.0,1,1,3,  ,3,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24614,2019112259,1228.0,1224.0,38,38301,40.3384,-76.4359,0,0,0,0,0,0,4,10,2019,6,12.0,1.0,0,1.0,2,0,3,03,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24615,2019112580,1750.0,1737.0,2,2301,40.4634,-79.9307,0,0,0,0,0,1,4,11,2019,3,17.0,3.0,0,9.0,3,1,3,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24616,2019112690,1627.0,1545.0,53,53404,40.6294,-76.1966,0,1,0,0,0,1,8,11,2019,7,15.0,1.0,0,1.0,1,1,3,  ,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24617,2019112741,2015.0,2014.0,67,67301,39.9503,-75.1917,0,0,0,0,0,0,4,11,2019,3,20.0,3.0,0,1.0,3,1,3,  ,2,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24618,2019113277,1720.0,1700.0,67,67301,39.9785,-75.1567,0,0,0,0,0,1,4,11,2019,4,99.0,1.0,0,1.0,3,2,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24619,2019113276,1711.0,1711.0,61,61301,41.8419,-79.1631,0,0,0,1,0,0,4,10,2019,4,17.0,1.0,0,1.0,2,1,3,  ,0,0.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
24620,2019113318,1702.0,1701.0,9,9213,40.162,-74.9078,0,1,0,0,0,0,4,10,2019,4,17.0,1.0,7,1.0,3,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24621,2019113967,1820.0,1752.0,67,67301,40.0056,-75.1033,0,0,0,0,0,0,4,11,2019,3,17.0,3.0,0,1.0,3,1,3,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24622,2019113992,1220.0,1213.0,66,66413,39.8116,-76.9806,0,0,0,0,0,1,4,10,2019,3,12.0,1.0,0,1.0,2,1,3,  ,3,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24623,2019114300,1629.0,1629.0,21,21402,40.2054,-77.1885,0,0,0,0,0,1,4,11,2019,7,16.0,1.0,0,1.0,2,1,3,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624,2019114311,915.0,902.0,64,64210,40.1836,-79.1423,1,0,0,0,0,0,5,10,2019,3,9.0,1.0,0,1.0,1,0,3,03,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
24625,2019114522,1324.0,1313.0,36,36406,40.1051,-76.3418,0,0,0,0,0,1,4,11,2019,6,13.0,1.0,0,1.0,3,3,3,  ,3,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24626,2019114659,1730.0,1700.0,67,67301,39.9738,-75.1947,0,0,1,0,0,0,1,10,2019,5,17.0,1.0,0,1.0,3,0,3,  ,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24627,2019114796,2358.0,2357.0,67,67301,39.9272,-75.1724,0,0,0,0,0,0,4,11,2019,6,23.0,3.0,0,1.0,3,1,3,  ,3,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24628,2019114897,1816.0,1809.0,36,36235,40.1539,-76.2815,0,0,0,0,0,0,6,11,2019,7,18.0,2.0,0,1.0,1,0,3,  ,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24629,2019115150,823.0,823.0,67,67301,39.9453,-75.1629,0,0,0,0,0,0,4,11,2019,3,8.0,1.0,0,1.0,3,1,3,  ,2,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24630,2019115276,956.0,954.0,48,48302,40.6891,-75.2223,0,0,0,0,0,1,2,11,2019,5,9.0,1.0,0,9.0,3,1,7,  ,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24631,2019115381,1305.0,1256.0,67,67301,39.9706,-75.1509,0,0,0,0,0,1,4,9,2019,2,12.0,1.0,0,1.0,3,1,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24632,2019115634,2215.0,2214.0,25,25302,42.1255,-80.0826,0,0,0,0,0,0,4,11,2019,6,22.0,3.0,0,7.0,3,1,2,10,2,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24633,2019115747,811.0,809.0,46,46104,40.0109,-75.297,0,0,0,0,0,0,4,11,2019,4,8.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24634,2019115938,1443.0,1443.0,67,67301,39.9577,-75.1624,0,0,0,0,0,1,8,11,2019,2,14.0,1.0,0,1.0,3,1,3,  ,2,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24635,2019116203,2247.0,2239.0,2,2403,40.3383,-79.9981,0,0,0,0,0,0,1,10,2019,5,22.0,2.0,0,9.0,3,0,3,03,0,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
24636,2019116542,1630.0,1625.0,67,67301,39.9603,-75.1377,0,0,0,0,0,0,8,11,2019,5,16.0,4.0,7,1.0,3,0,3,  ,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24637,2019116738,942.0,942.0,67,67301,40.0475,-75.1428,0,0,0,0,0,0,4,11,2019,6,9.0,1.0,0,1.0,3,1,3,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24638,2019116906,723.0,723.0,36,36409,40.1505,-76.3128,0,0,0,0,0,1,5,11,2019,5,7.0,5.0,0,1.0,3,2,3,  ,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24639,2019117219,1812.0,1809.0,41,41301,41.2397,-77.02,0,0,0,0,0,0,4,11,2019,6,18.0,3.0,0,1.0,3,2,3,03,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24640,2019117545,1300.0,1257.0,67,67301,39.9548,-75.228,0,0,0,0,0,1,4,11,2019,6,12.0,1.0,0,1.0,3,1,3,  ,2,3.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
24641,2019117712,1728.0,1728.0,67,67301,40.0133,-75.0736,0,0,0,0,0,0,4,10,2019,6,17.0,1.0,0,1.0,3,0,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24642,2019117762,650.0,647.0,64,64302,40.3002,-79.5562,0,0,0,0,0,0,4,11,2019,2,6.0,3.0,0,1.0,3,1,3,03,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24643,2019118315,1831.0,1831.0,17,17301,41.1244,-78.7567,0,0,0,0,0,0,2,11,2019,1,18.0,3.0,0,1.0,2,2,3,  ,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24644,2019118796,1545.0,1545.0,67,67301,39.9164,-75.1687,0,0,0,0,0,1,4,11,2019,3,14.0,1.0,0,1.0,3,2,3,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24645,2019118946,2010.0,2008.0,67,67301,39.997,-75.1296,0,0,0,0,0,0,4,11,2019,6,20.0,3.0,0,1.0,3,1,3,  ,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24646,2019119285,1559.0,1551.0,67,67301,40.0116,-75.1821,0,0,0,0,0,1,4,11,2019,4,15.0,1.0,0,1.0,3,2,03,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24647,2019119330,1640.0,1635.0,67,67301,39.9905,-75.1405,0,0,0,0,0,0,4,10,2019,5,16.0,1.0,0,9.0,3,1,07,05,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24648,2019119347,1442.0,1439.0,48,48302,40.6971,-75.2055,0,0,0,0,0,0,4,11,2019,2,14.0,1.0,0,1.0,3,2,03,  ,3,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24649,2019119458,1316.0,1314.0,66,66301,39.9583,-76.7255,0,0,0,0,0,1,4,11,2019,5,13.0,1.0,0,1.0,3,1,03,03,2,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24650,2019119672,1131.0,1129.0,40,40414,41.2595,-75.8952,0,0,0,0,0,0,4,11,2019,6,11.0,1.0,0,1.0,3,1,03,03,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24651,2019120038,1441.0,1441.0,67,67301,40.0009,-75.1353,0,0,0,0,1,0,4,11,2019,4,17.0,4.0,0,1.0,3,1,03,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24652,2019120075,905.0,855.0,67,67301,39.955,-75.21,0,0,0,0,0,0,4,11,2019,6,8.0,1.0,0,1.0,3,1,03,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24653,2019120125,1045.0,1043.0,25,25302,42.1126,-80.1243,0,0,0,0,1,0,4,11,2019,7,10.0,1.0,7,1.0,3,0,03,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24654,2019120182,1308.0,1308.0,67,67301,39.9223,-75.1538,0,0,1,0,0,0,4,11,2019,7,13.0,1.0,0,1.0,3,0,03,  ,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24655,2019121306,1318.0,1318.0,67,67301,40.031,-75.1244,0,0,0,0,0,1,4,11,2019,4,13.0,1.0,0,1.0,3,1,03,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24656,2019121357,1024.0,1021.0,67,67301,40.0294,-75.2235,0,0,0,0,0,0,4,10,2019,7,9.0,1.0,0,1.0,3,1,03,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24657,2019121368,1350.0,1338.0,67,67301,39.9434,-75.1553,0,0,0,0,0,1,4,10,2019,5,13.0,1.0,0,1.0,3,1,03,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24658,2019121425,758.0,741.0,67,67301,39.954,-75.1682,0,0,0,0,0,1,4,10,2019,1,7.0,1.0,0,9.0,3,1,07,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24659,2019121466,1844.0,1832.0,67,67301,40.0522,-75.1758,0,0,0,0,0,0,4,11,2019,1,18.0,3.0,0,1.0,3,1,03,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24660,2019121570,2045.0,2045.0,67,67301,40.0082,-75.1427,0,0,0,0,0,0,4,10,2019,6,20.0,3.0,0,1.0,3,1,03,  ,2,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24661,2019121590,2248.0,2248.0,67,67301,39.9896,-75.1332,0,0,0,0,0,0,4,11,2019,7,5.0,1.0,0,1.0,3,1,03,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24662,2019121772,1554.0,1532.0,39,39301,40.5966,-75.4923,0,0,0,0,0,0,8,10,2019,6,14.0,1.0,0,1.0,3,1,03,  ,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24663,2019121983,1513.0,1508.0,46,46411,40.2416,-75.2837,0,0,0,0,0,0,4,11,2019,2,15.0,1.0,0,1.0,3,1,03,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24664,2019122036,837.0,837.0,22,22208,40.3047,-76.8227,0,0,0,0,0,1,4,10,2019,6,6.0,5.0,0,1.0,3,2,03,  ,2,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24665,2019122226,1448.0,1442.0,36,36234,40.0631,-76.1569,0,0,0,0,0,0,8,11,2019,7,14.0,1.0,0,1.0,1,1,03,  ,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24666,2019122261,2010.0,1956.0,67,67301,39.9606,-75.17,0,0,0,0,0,0,4,11,2019,3,19.0,3.0,0,1.0,3,1,03,  ,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24667,2019122362,337.0,335.0,66,66231,39.9469,-76.8102,0,0,0,0,0,1,1,11,2019,4,3.0,2.0,0,1.0,1,0,03,03,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24668,2019122372,1252.0,1244.0,67,67301,39.9464,-75.2134,0,0,0,0,0,0,4,11,2019,4,12.0,1.0,0,1.0,3,2,03,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24669,2019122484,2027.0,2027.0,67,67301,39.9595,-75.162,0,0,0,0,0,0,1,11,2019,4,20.0,3.0,0,1.0,3,0,03,  ,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24670,2019122790,2102.0,2059.0,2,2425,40.3963,-79.8385,0,1,0,0,0,0,4,11,2019,2,20.0,2.0,0,1.0,3,0,03,  ,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24671,2019122887,1555.0,1553.0,15,15215,40.0336,-75.4193,0,0,0,0,0,0,5,11,2019,6,15.0,1.0,0,1.0,3,2,03,03,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24672,2019122945,923.0,921.0,36,36101,40.0951,-76.3289,0,0,0,0,0,1,4,11,2019,2,9.0,1.0,0,1.0,3,1,03,  ,2,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24673,2019123171,1902.0,1855.0,67,67301,40.0166,-75.1472,0,1,0,0,0,0,1,11,2019,6,18.0,3.0,0,1.0,3,1,03,  ,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24674,2019123616,1704.0,1657.0,9,9101,40.1258,-74.897,0,0,0,0,0,0,1,12,2019,2,16.0,3.0,0,9.0,3,0,07,10,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24675,2019123827,1750.0,1746.0,1,1410,39.8648,-77.0523,0,0,0,0,0,0,6,11,2019,6,17.0,3.0,0,1.0,1,1,03,  ,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24676,2019124593,739.0,718.0,22,22202,,,0,0,0,0,0,0,6,11,2019,2,7.0,1.0,0,1.0,3,0,03,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24677,2019124740,1756.0,1756.0,67,67301,39.9244,-75.1696,0,0,0,0,0,0,6,12,2019,2,17.0,3.0,0,9.0,3,1,07,  ,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24678,2019124982,1856.0,1856.0,9,9408,40.162,-74.9128,0,0,0,0,0,1,4,12,2019,2,18.0,2.0,0,9.0,3,2,10,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24679,2019125484,2257.0,2254.0,2,2301,40.4531,-80.0194,0,0,0,0,0,0,4,12,2019,5,22.0,3.0,0,1.0,3,1,03,03,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24680,2019125701,1755.0,1752.0,48,48401,40.8658,-75.2057,0,0,0,0,0,0,6,12,2019,6,17.0,3.0,0,1.0,2,2,03,03,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24681,2019125835,1208.0,1206.0,46,46105,40.1214,-75.0727,0,0,0,0,0,0,4,11,2019,5,12.0,1.0,0,1.0,3,0,03,  ,8,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24682,2019125912,1544.0,1538.0,67,67301,40.0247,-75.0545,0,0,0,0,0,0,4,9,2019,1,15.0,1.0,0,1.0,3,1,03,  ,2,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24683,2019125948,1106.0,1102.0,67,67301,40.0188,-75.0906,0,0,0,0,0,1,6,10,2019,5,10.0,1.0,0,1.0,3,0,03,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24684,2019126245,814.0,811.0,67,67301,40.0165,-75.1112,0,1,0,0,0,0,4,12,2019,2,7.0,1.0,7,9.0,3,0,07,  ,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24685,2019126361,1613.0,1613.0,39,39301,40.6035,-75.4723,0,0,0,0,0,0,8,9,2019,5,16.0,1.0,0,1.0,3,1,03,  ,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24686,2019126382,1514.0,1508.0,39,39302,40.6371,-75.4222,0,0,0,0,0,0,4,11,2019,2,15.0,1.0,0,1.0,3,0,03,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24687,2019126827,1852.0,1822.0,64,64204,40.2975,-79.3656,0,0,0,0,1,0,1,12,2019,2,18.0,2.0,0,9.0,1,0,07,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24688,2019127174,1748.0,1748.0,9,9101,40.138,-74.8516,0,0,0,0,0,0,1,12,2019,3,17.0,3.0,0,9.0,3,0,07,  ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24689,2019127323,701.0,730.0,67,67301,39.9741,-75.2422,0,0,0,0,0,0,4,8,2019,6,7.0,1.0,0,1.0,3,0,03,  ,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24690,2019127658,1245.0,1237.0,67,67301,39.9449,-75.1598,0,0,0,0,0,0,4,12,2019,3,11.0,1.0,0,1.0,3,1,03,  ,2,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24691,2019127719,1315.0,1302.0,67,67301,39.9148,-75.155,0,0,0,0,0,0,4,12,2019,1,13.0,1.0,0,1.0,3,2,03,  ,2,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24692,2019128328,1502.0,1501.0,38,38301,40.3468,-76.4002,0,0,0,0,0,1,4,10,2019,3,14.0,1.0,0,1.0,2,1,3,  ,2,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24693,2019128360,1752.0,1750.0,21,21409,40.0525,-77.5144,1,0,0,0,0,1,4,12,2019,6,17.0,2.0,0,9.0,2,1,7,07,3,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
